#Date,Scenario,Numeraire,DiscountCurve/USD/0,DiscountCurve/USD/1,DiscountCurve/USD/2,DiscountCurve/USD/3,DiscountCurve/USD/4,DiscountCurve/USD/5,DiscountCurve/USD/6,DiscountCurve/USD/7,DiscountCurve/USD/8,DiscountCurve/USD/9,DiscountCurve/USD/10,DiscountCurve/USD/11,IndexCurve/USD-FedFunds/0,IndexCurve/USD-FedFunds/1,IndexCurve/USD-FedFunds/2,IndexCurve/USD-FedFunds/3,IndexCurve/USD-FedFunds/4,IndexCurve/USD-FedFunds/5,IndexCurve/USD-FedFunds/6,IndexCurve/USD-FedFunds/7,IndexCurve/USD-FedFunds/8,IndexCurve/USD-FedFunds/9,IndexCurve/USD-FedFunds/10,IndexCurve/USD-FedFunds/11
2023-01-31,BASE,1.00000000,0.04575384,0.04588698,0.04701008,0.04845006,0.04852000,0.04215090,0.03774145,0.03402216,0.03200515,0.03194854,0.03152731,0.02938883,0.04575384,0.04588698,0.04701008,0.04845006,0.04852000,0.04215090,0.03774145,0.03402216,0.03200515,0.03194854,0.03152731,0.02938883
2023-02-14,2023-02-14,1.00000000,0.04585842,0.04589939,0.04791620,0.05024544,0.05194103,0.04706937,0.04260430,0.03801525,0.03455986,0.03377459,0.03328334,0.03072105,0.04585842,0.04589939,0.04791620,0.05024544,0.05194103,0.04706937,0.04260430,0.03801525,0.03455986,0.03377459,0.03328334,0.03072105
