#RawFactor(z),ParFactor(c),dz/dc
DiscountCurve/EUR/0,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/EUR/1,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/EUR/2,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/EUR/3,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/EUR/4,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/EUR/5,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/EUR/6,DiscountCurve/EUR/12,0.000000000001
DiscountCurve/EUR/7,DiscountCurve/EUR/12,-0.000000000055
DiscountCurve/EUR/8,DiscountCurve/EUR/12,0.000000002482
DiscountCurve/EUR/9,DiscountCurve/EUR/12,-0.000000143299
DiscountCurve/EUR/10,DiscountCurve/EUR/12,0.000018580764
DiscountCurve/EUR/11,DiscountCurve/EUR/12,-0.003550879375
DiscountCurve/EUR/12,DiscountCurve/EUR/12,1.082396219846
DiscountCurve/EUR/13,DiscountCurve/EUR/12,-0.038285521357
DiscountCurve/EUR/14,DiscountCurve/EUR/12,-0.032857683171
DiscountCurve/EUR/15,DiscountCurve/EUR/12,-0.028436074611
DiscountCurve/USD/0,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/USD/1,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/USD/2,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/USD/3,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/USD/4,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/USD/5,DiscountCurve/EUR/12,0.000000000000
DiscountCurve/USD/6,DiscountCurve/EUR/12,0.000000000001
DiscountCurve/USD/7,DiscountCurve/EUR/12,-0.000000000055
DiscountCurve/USD/8,DiscountCurve/EUR/12,0.000000002463
DiscountCurve/USD/9,DiscountCurve/EUR/12,-0.000000141856
DiscountCurve/USD/10,DiscountCurve/EUR/12,0.000018365163
DiscountCurve/USD/11,DiscountCurve/EUR/12,-0.003507724075
DiscountCurve/USD/12,DiscountCurve/EUR/12,1.074177517418
DiscountCurve/USD/13,DiscountCurve/EUR/12,-0.046032616938
DiscountCurve/USD/14,DiscountCurve/EUR/12,-0.039433976718
DiscountCurve/USD/15,DiscountCurve/EUR/12,-0.034543223754
IndexCurve/EUR-EONIA/0,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/1,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/2,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/3,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EONIA/7,DiscountCurve/EUR/12,-0.000000000002
IndexCurve/EUR-EONIA/8,DiscountCurve/EUR/12,0.000000000082
IndexCurve/EUR-EONIA/9,DiscountCurve/EUR/12,-0.000000004752
IndexCurve/EUR-EONIA/10,DiscountCurve/EUR/12,0.000000616435
IndexCurve/EUR-EONIA/11,DiscountCurve/EUR/12,-0.000107949865
IndexCurve/EUR-EONIA/12,DiscountCurve/EUR/12,0.024215667705
IndexCurve/EUR-EONIA/13,DiscountCurve/EUR/12,0.022168952182
IndexCurve/EUR-EONIA/14,DiscountCurve/EUR/12,0.015500447755
IndexCurve/EUR-EONIA/15,DiscountCurve/EUR/12,0.011863085858
IndexCurve/EUR-EURIBOR-1M/0,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/1,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/2,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/3,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/12,-0.000000000002
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/12,0.000000000093
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/12,-0.000000005271
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/12,0.000000652644
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/12,-0.000103553871
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/12,0.016023773114
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/12,0.020694287463
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/12,0.014200374788
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/12,0.012055665406
IndexCurve/EUR-EURIBOR-3M/0,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/1,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/2,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/3,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-3M/7,DiscountCurve/EUR/12,-0.000000000002
IndexCurve/EUR-EURIBOR-3M/8,DiscountCurve/EUR/12,0.000000000091
IndexCurve/EUR-EURIBOR-3M/9,DiscountCurve/EUR/12,-0.000000005171
IndexCurve/EUR-EURIBOR-3M/10,DiscountCurve/EUR/12,0.000000645611
IndexCurve/EUR-EURIBOR-3M/11,DiscountCurve/EUR/12,-0.000104413715
IndexCurve/EUR-EURIBOR-3M/12,DiscountCurve/EUR/12,0.017500373574
IndexCurve/EUR-EURIBOR-3M/13,DiscountCurve/EUR/12,0.020777709467
IndexCurve/EUR-EURIBOR-3M/14,DiscountCurve/EUR/12,0.014265894666
IndexCurve/EUR-EURIBOR-3M/15,DiscountCurve/EUR/12,0.012109147035
IndexCurve/EUR-EURIBOR-6M/0,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/EUR-EURIBOR-6M/7,DiscountCurve/EUR/12,-0.000000000002
IndexCurve/EUR-EURIBOR-6M/8,DiscountCurve/EUR/12,0.000000000082
IndexCurve/EUR-EURIBOR-6M/9,DiscountCurve/EUR/12,-0.000000004644
IndexCurve/EUR-EURIBOR-6M/10,DiscountCurve/EUR/12,0.000000579002
IndexCurve/EUR-EURIBOR-6M/11,DiscountCurve/EUR/12,-0.000093464994
IndexCurve/EUR-EURIBOR-6M/12,DiscountCurve/EUR/12,0.016319151087
IndexCurve/EUR-EURIBOR-6M/13,DiscountCurve/EUR/12,0.018850617981
IndexCurve/EUR-EURIBOR-6M/14,DiscountCurve/EUR/12,0.013567861967
IndexCurve/EUR-EURIBOR-6M/15,DiscountCurve/EUR/12,0.011503193401
IndexCurve/USD-FedFunds/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-FedFunds/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-FedFunds/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-FedFunds/7,DiscountCurve/EUR/12,-0.000000000001
IndexCurve/USD-FedFunds/8,DiscountCurve/EUR/12,0.000000000065
IndexCurve/USD-FedFunds/9,DiscountCurve/EUR/12,-0.000000003737
IndexCurve/USD-FedFunds/10,DiscountCurve/EUR/12,0.000000484608
IndexCurve/USD-FedFunds/11,DiscountCurve/EUR/12,-0.000085334001
IndexCurve/USD-FedFunds/12,DiscountCurve/EUR/12,0.020181925392
IndexCurve/USD-FedFunds/13,DiscountCurve/EUR/12,0.019275063863
IndexCurve/USD-FedFunds/14,DiscountCurve/EUR/12,0.012015068300
IndexCurve/USD-FedFunds/15,DiscountCurve/EUR/12,0.008617576870
IndexCurve/USD-LIBOR-3M/0,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/1,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/2,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/3,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-3M/7,DiscountCurve/EUR/12,-0.000000000002
IndexCurve/USD-LIBOR-3M/8,DiscountCurve/EUR/12,0.000000000084
IndexCurve/USD-LIBOR-3M/9,DiscountCurve/EUR/12,-0.000000004478
IndexCurve/USD-LIBOR-3M/10,DiscountCurve/EUR/12,0.000000526306
IndexCurve/USD-LIBOR-3M/11,DiscountCurve/EUR/12,-0.000080555246
IndexCurve/USD-LIBOR-3M/12,DiscountCurve/EUR/12,0.013807940253
IndexCurve/USD-LIBOR-3M/13,DiscountCurve/EUR/12,0.018655443998
IndexCurve/USD-LIBOR-3M/14,DiscountCurve/EUR/12,0.011872875300
IndexCurve/USD-LIBOR-3M/15,DiscountCurve/EUR/12,0.007808063893
IndexCurve/USD-LIBOR-6M/0,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/1,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/2,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/3,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/4,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/5,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/6,DiscountCurve/EUR/12,0.000000000000
IndexCurve/USD-LIBOR-6M/7,DiscountCurve/EUR/12,-0.000000000002
IndexCurve/USD-LIBOR-6M/8,DiscountCurve/EUR/12,0.000000000070
IndexCurve/USD-LIBOR-6M/9,DiscountCurve/EUR/12,-0.000000003931
IndexCurve/USD-LIBOR-6M/10,DiscountCurve/EUR/12,0.000000490623
IndexCurve/USD-LIBOR-6M/11,DiscountCurve/EUR/12,-0.000080968829
IndexCurve/USD-LIBOR-6M/12,DiscountCurve/EUR/12,0.017380930400
IndexCurve/USD-LIBOR-6M/13,DiscountCurve/EUR/12,0.018428350400
IndexCurve/USD-LIBOR-6M/14,DiscountCurve/EUR/12,0.011572671177
IndexCurve/USD-LIBOR-6M/15,DiscountCurve/EUR/12,0.007442327611
SurvivalProbability/CPTY_1/0,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_1/1,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_1/2,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_1/3,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_1/4,DiscountCurve/EUR/12,-0.000000000004
SurvivalProbability/CPTY_1/5,DiscountCurve/EUR/12,0.000000000208
SurvivalProbability/CPTY_1/6,DiscountCurve/EUR/12,-0.000000025026
SurvivalProbability/CPTY_1/7,DiscountCurve/EUR/12,0.000004665005
SurvivalProbability/CPTY_1/8,DiscountCurve/EUR/12,-0.000726982839
SurvivalProbability/CPTY_1/9,DiscountCurve/EUR/12,-0.001394756975
SurvivalProbability/CPTY_1/10,DiscountCurve/EUR/12,0.000110066252
SurvivalProbability/CPTY_2/0,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_2/1,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_2/2,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_2/3,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_2/4,DiscountCurve/EUR/12,-0.000000000004
SurvivalProbability/CPTY_2/5,DiscountCurve/EUR/12,0.000000000208
SurvivalProbability/CPTY_2/6,DiscountCurve/EUR/12,-0.000000025026
SurvivalProbability/CPTY_2/7,DiscountCurve/EUR/12,0.000004665005
SurvivalProbability/CPTY_2/8,DiscountCurve/EUR/12,-0.000726982839
SurvivalProbability/CPTY_2/9,DiscountCurve/EUR/12,-0.001394756975
SurvivalProbability/CPTY_2/10,DiscountCurve/EUR/12,0.000110066252
SurvivalProbability/CPTY_3/0,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_3/1,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_3/2,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_3/3,DiscountCurve/EUR/12,0.000000000000
SurvivalProbability/CPTY_3/4,DiscountCurve/EUR/12,-0.000000000004
SurvivalProbability/CPTY_3/5,DiscountCurve/EUR/12,0.000000000208
SurvivalProbability/CPTY_3/6,DiscountCurve/EUR/12,-0.000000025026
SurvivalProbability/CPTY_3/7,DiscountCurve/EUR/12,0.000004665005
SurvivalProbability/CPTY_3/8,DiscountCurve/EUR/12,-0.000726982839
SurvivalProbability/CPTY_3/9,DiscountCurve/EUR/12,-0.001394756975
SurvivalProbability/CPTY_3/10,DiscountCurve/EUR/12,0.000110066252
YoYInflationCurve/EUHICPXT/1,DiscountCurve/EUR/12,0.000000000000
YoYInflationCurve/EUHICPXT/2,DiscountCurve/EUR/12,0.000000000000
YoYInflationCurve/EUHICPXT/3,DiscountCurve/EUR/12,0.000000000000
YoYInflationCurve/EUHICPXT/4,DiscountCurve/EUR/12,0.000000000012
YoYInflationCurve/EUHICPXT/5,DiscountCurve/EUR/12,-0.000000001017
YoYInflationCurve/EUHICPXT/6,DiscountCurve/EUR/12,0.000000174784
YoYInflationCurve/EUHICPXT/7,DiscountCurve/EUR/12,-0.000083271164
YoYInflationCurve/EUHICPXT/8,DiscountCurve/EUR/12,0.051970422240
YoYInflationCurve/EUHICPXT/9,DiscountCurve/EUR/12,-0.019863417660
YoYInflationCurve/EUHICPXT/10,DiscountCurve/EUR/12,-0.012850910387
YoYInflationCurve/EUHICPXT/11,DiscountCurve/EUR/12,-0.009766641061
DiscountCurve/EUR/0,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/1,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/2,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/3,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/4,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/5,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/6,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/7,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/EUR/8,DiscountCurve/EUR/13,-0.000000000009
DiscountCurve/EUR/9,DiscountCurve/EUR/13,0.000000000536
DiscountCurve/EUR/10,DiscountCurve/EUR/13,-0.000000069560
DiscountCurve/EUR/11,DiscountCurve/EUR/13,0.000013293283
DiscountCurve/EUR/12,DiscountCurve/EUR/13,-0.004052122793
DiscountCurve/EUR/13,DiscountCurve/EUR/13,1.123412550576
DiscountCurve/EUR/14,DiscountCurve/EUR/13,-0.044303836920
DiscountCurve/EUR/15,DiscountCurve/EUR/13,-0.038341510993
DiscountCurve/USD/0,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/1,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/2,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/3,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/4,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/5,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/6,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/7,DiscountCurve/EUR/13,0.000000000000
DiscountCurve/USD/8,DiscountCurve/EUR/13,-0.000000000009
DiscountCurve/USD/9,DiscountCurve/EUR/13,0.000000000529
DiscountCurve/USD/10,DiscountCurve/EUR/13,-0.000000068441
DiscountCurve/USD/11,DiscountCurve/EUR/13,0.000013074955
DiscountCurve/USD/12,DiscountCurve/EUR/13,-0.004005098768
DiscountCurve/USD/13,DiscountCurve/EUR/13,1.120873152868
DiscountCurve/USD/14,DiscountCurve/EUR/13,-0.045831243087
DiscountCurve/USD/15,DiscountCurve/EUR/13,-0.040242193527
IndexCurve/EUR-EONIA/0,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/1,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/2,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/3,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EONIA/9,DiscountCurve/EUR/13,0.000000000022
IndexCurve/EUR-EONIA/10,DiscountCurve/EUR/13,-0.000000002853
IndexCurve/EUR-EONIA/11,DiscountCurve/EUR/13,0.000000508688
IndexCurve/EUR-EONIA/12,DiscountCurve/EUR/13,-0.000122807181
IndexCurve/EUR-EONIA/13,DiscountCurve/EUR/13,0.017398422631
IndexCurve/EUR-EONIA/14,DiscountCurve/EUR/13,0.016547111471
IndexCurve/EUR-EONIA/15,DiscountCurve/EUR/13,0.012370108509
IndexCurve/EUR-EURIBOR-1M/0,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/1,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/2,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/3,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-1M/9,DiscountCurve/EUR/13,0.000000000026
IndexCurve/EUR-EURIBOR-1M/10,DiscountCurve/EUR/13,-0.000000003320
IndexCurve/EUR-EURIBOR-1M/11,DiscountCurve/EUR/13,0.000000556227
IndexCurve/EUR-EURIBOR-1M/12,DiscountCurve/EUR/13,-0.000112096999
IndexCurve/EUR-EURIBOR-1M/13,DiscountCurve/EUR/13,0.005999189906
IndexCurve/EUR-EURIBOR-1M/14,DiscountCurve/EUR/13,0.013425718866
IndexCurve/EUR-EURIBOR-1M/15,DiscountCurve/EUR/13,0.011487664411
IndexCurve/EUR-EURIBOR-3M/0,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/1,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/2,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/3,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-3M/9,DiscountCurve/EUR/13,0.000000000025
IndexCurve/EUR-EURIBOR-3M/10,DiscountCurve/EUR/13,-0.000000003193
IndexCurve/EUR-EURIBOR-3M/11,DiscountCurve/EUR/13,0.000000540072
IndexCurve/EUR-EURIBOR-3M/12,DiscountCurve/EUR/13,-0.000111591377
IndexCurve/EUR-EURIBOR-3M/13,DiscountCurve/EUR/13,0.007324757567
IndexCurve/EUR-EURIBOR-3M/14,DiscountCurve/EUR/13,0.013420873379
IndexCurve/EUR-EURIBOR-3M/15,DiscountCurve/EUR/13,0.011482567227
IndexCurve/EUR-EURIBOR-6M/0,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/1,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/2,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/3,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/EUR-EURIBOR-6M/9,DiscountCurve/EUR/13,0.000000000023
IndexCurve/EUR-EURIBOR-6M/10,DiscountCurve/EUR/13,-0.000000002881
IndexCurve/EUR-EURIBOR-6M/11,DiscountCurve/EUR/13,0.000000486831
IndexCurve/EUR-EURIBOR-6M/12,DiscountCurve/EUR/13,-0.000103323352
IndexCurve/EUR-EURIBOR-6M/13,DiscountCurve/EUR/13,0.010059355205
IndexCurve/EUR-EURIBOR-6M/14,DiscountCurve/EUR/13,0.012940801249
IndexCurve/EUR-EURIBOR-6M/15,DiscountCurve/EUR/13,0.011050344559
IndexCurve/USD-FedFunds/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-FedFunds/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-FedFunds/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-FedFunds/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-FedFunds/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-FedFunds/9,DiscountCurve/EUR/13,0.000000000018
IndexCurve/USD-FedFunds/10,DiscountCurve/EUR/13,-0.000000002348
IndexCurve/USD-FedFunds/11,DiscountCurve/EUR/13,0.000000423046
IndexCurve/USD-FedFunds/12,DiscountCurve/EUR/13,-0.000107997304
IndexCurve/USD-FedFunds/13,DiscountCurve/EUR/13,0.016519685105
IndexCurve/USD-FedFunds/14,DiscountCurve/EUR/13,0.017733241077
IndexCurve/USD-FedFunds/15,DiscountCurve/EUR/13,0.013040143756
IndexCurve/USD-LIBOR-3M/0,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/1,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/2,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/3,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-3M/9,DiscountCurve/EUR/13,0.000000000023
IndexCurve/USD-LIBOR-3M/10,DiscountCurve/EUR/13,-0.000000002840
IndexCurve/USD-LIBOR-3M/11,DiscountCurve/EUR/13,0.000000471991
IndexCurve/USD-LIBOR-3M/12,DiscountCurve/EUR/13,-0.000105602266
IndexCurve/USD-LIBOR-3M/13,DiscountCurve/EUR/13,0.011886899919
IndexCurve/USD-LIBOR-3M/14,DiscountCurve/EUR/13,0.017412714669
IndexCurve/USD-LIBOR-3M/15,DiscountCurve/EUR/13,0.011914301011
IndexCurve/USD-LIBOR-6M/0,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/1,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/2,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/3,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/4,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/5,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/6,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/7,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/8,DiscountCurve/EUR/13,0.000000000000
IndexCurve/USD-LIBOR-6M/9,DiscountCurve/EUR/13,0.000000000020
IndexCurve/USD-LIBOR-6M/10,DiscountCurve/EUR/13,-0.000000002473
IndexCurve/USD-LIBOR-6M/11,DiscountCurve/EUR/13,0.000000427292
IndexCurve/USD-LIBOR-6M/12,DiscountCurve/EUR/13,-0.000104218330
IndexCurve/USD-LIBOR-6M/13,DiscountCurve/EUR/13,0.014880812755
IndexCurve/USD-LIBOR-6M/14,DiscountCurve/EUR/13,0.017118526839
IndexCurve/USD-LIBOR-6M/15,DiscountCurve/EUR/13,0.011525141963
SurvivalProbability/CPTY_1/0,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_1/1,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_1/2,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_1/3,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_1/4,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_1/5,DiscountCurve/EUR/13,-0.000000000001
SurvivalProbability/CPTY_1/6,DiscountCurve/EUR/13,0.000000000093
SurvivalProbability/CPTY_1/7,DiscountCurve/EUR/13,-0.000000017389
SurvivalProbability/CPTY_1/8,DiscountCurve/EUR/13,0.000002710577
SurvivalProbability/CPTY_1/9,DiscountCurve/EUR/13,0.000005200387
SurvivalProbability/CPTY_1/10,DiscountCurve/EUR/13,-0.001461683317
SurvivalProbability/CPTY_2/0,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_2/1,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_2/2,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_2/3,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_2/4,DiscountCurve/EUR/13,0.000000000000
SurvivalProbability/CPTY_2/5,DiscountCurve/EUR/13,-0.000000000001
SurvivalProbability/CPTY_2/6,DiscountCurve/EUR/13,0.000000000093
SurvivalProbability/CPTY_2/7,DiscountCurve/EUR/13,-0.000000017389
SurvivalProbability/CPTY_2/8,DiscountCurve/EUR/13,0.000002710577
SurvivalProbability/CPTY_2/9,DiscountCurve/EUR/13,0.000005200387
