#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,90000,1,90000,90000,90000.00
PRICING|buildMarket(),10000,1,10000,10000,10000.00
PRICING|buildPortfolio(),30000,1,30000,30000,30000.00
