#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2016-02-05,0.000000,75735,0,0,0,75735,75735,75735,75734.59,75734.59
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2016-05-05,0.245902,225387,149976,0,0,777615,226514,226514,226514.46,226514.46
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2016-08-05,0.497268,295035,232312,0,0,1027270,298019,298019,262659.70,262659.70
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2016-11-07,0.754098,343321,292002,0,0,1278748,348587,348587,291924.75,291924.75
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2017-02-06,1.003002,375914,331019,0,0,1456855,383580,383580,314669.87,314669.87
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2017-05-05,1.244098,453821,340262,0,0,1666505,465339,465339,343868.26,343868.26
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2017-08-07,1.501632,479184,373446,0,0,1690725,493899,493899,369598.96,369598.96
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2017-11-06,1.750947,494776,397712,0,0,1839569,512523,512523,389949.75,389949.75
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2018-02-05,2.000262,502088,426007,0,0,1877783,522688,522688,406494.39,406494.39
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2018-05-07,2.249577,588838,387131,0,0,2008043,616070,616070,429721.16,429721.16
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2018-08-06,2.498892,593605,413288,0,0,2026354,624174,624174,449121.78,449121.78
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2018-11-05,2.748207,588488,432304,0,0,2059265,621899,624174,464795.98,465002.39
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2019-02-05,3.000262,584599,455430,0,0,2095886,620922,624174,477912.30,478374.55
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2019-05-06,3.246837,658209,413397,0,0,2222104,702576,702576,494973.96,495401.11
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2019-08-05,3.496152,654361,430856,0,0,2253308,701973,702576,509735.34,510174.99
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2019-11-05,3.748207,636417,436763,0,0,2176794,686187,702576,521601.11,523113.31
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2020-02-05,4.000000,634494,462639,0,0,2095827,687583,702576,532049.39,534410.14
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2020-05-05,4.245902,704964,425414,0,0,2322437,767741,767741,545699.46,547923.48
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2020-08-05,4.497268,697046,442931,0,0,2240728,762969,767741,557843.32,560209.74
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2020-11-05,4.748634,689187,465113,0,0,2283548,758194,767741,568448.74,571195.26
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2021-02-05,5.000262,679983,481252,0,0,2254242,751863,767741,577678.67,581086.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2021-05-05,5.244098,740649,447266,0,0,2344750,822960,822960,589083.55,592332.46
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2021-08-05,5.496152,727911,467011,0,0,2359672,812909,822960,599348.23,602909.09
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2021-11-05,5.748207,708744,473927,0,0,2324252,795519,822960,607950.19,612558.16
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2022-02-07,6.005741,687797,479632,0,0,2299413,776009,822960,615156.77,621580.48
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2022-05-05,6.244098,738863,441770,0,0,2450756,837623,837623,623648.99,629827.49
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2022-08-05,6.496152,712993,448018,0,0,2366979,812396,837623,630972.48,637890.10
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2022-11-07,6.753687,695566,459312,0,0,2376108,796647,837623,637290.04,645506.40
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2023-02-06,7.003002,676130,465909,0,0,2317725,778271,837623,642309.14,652345.99
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2023-05-05,7.244098,725129,426362,0,0,2375931,838722,838722,648846.10,658548.91
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2023-08-07,7.501632,697412,432988,0,0,2208118,810845,838722,654407.58,664734.33
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2023-11-06,7.750947,674473,439755,0,0,2096175,788109,838722,658708.19,670330.79
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2024-02-05,8.000000,650666,444793,0,0,2137005,764106,838722,661989.41,675573.09
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2024-05-06,8.248634,696686,406499,0,0,2242514,822255,838722,666820.19,680490.80
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2024-08-05,8.497268,668500,417048,0,0,2166117,792947,838722,670510.73,685120.72
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2024-11-05,8.748634,638912,421355,0,0,2163685,761695,838722,673130.63,689534.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2025-02-05,9.000262,612604,425678,0,0,2096214,734036,838722,674833.43,693704.99
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2025-05-05,9.244098,655110,387553,0,0,2144740,788820,838722,677840.10,697530.17
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2025-08-05,9.496152,628033,392021,0,0,2051410,760053,838722,680022.26,701277.81
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2025-11-05,9.748207,602588,399393,0,0,2067865,732958,838722,681391.00,704831.64
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2026-02-05,10.000262,572909,401973,0,0,1934804,700393,838722,681869.94,708206.33
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2026-05-05,10.244098,607674,363303,0,0,2013699,746540,838722,683409.24,711312.94
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2026-08-05,10.496152,579231,367338,0,0,1924024,715207,838722,684172.82,714372.55
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2026-11-05,10.748207,550841,368212,0,0,1841978,683602,838722,684159.44,717288.66
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2027-02-05,11.000262,523357,374958,0,0,1778637,652789,838722,683440.62,720071.13
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2027-05-05,11.244098,554472,338685,0,0,1796626,694992,838722,683691.12,722644.15
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2027-08-05,11.496152,525176,340539,0,0,1772293,661611,838722,683207.01,725189.18
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2027-11-05,11.748207,492185,336414,0,0,1653705,623195,838722,681919.47,727625.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2028-02-07,12.005464,460881,333595,0,0,1532305,586583,838722,679876.57,730005.63
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2028-05-05,12.245902,491097,293995,0,0,1592949,628073,838722,678859.45,732140.18
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2028-08-07,12.502732,461067,295552,0,0,1473116,592724,838722,677090.05,734329.59
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2028-11-06,12.751366,429878,297264,0,0,1451280,555401,838722,674717.29,736365.10
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2029-02-05,13.000262,400482,299338,0,0,1356156,520018,838722,671755.51,738324.77
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2029-05-07,13.249577,431099,266978,0,0,1391908,562582,838722,669701.20,740213.93
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2029-08-06,13.498892,400021,265731,0,0,1332598,524644,838722,667022.10,742033.31
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2029-11-05,13.748207,371615,269068,0,0,1262337,489835,838722,663808.91,743786.70
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2030-02-05,14.000262,342955,271638,0,0,1241744,454350,838722,660037.91,745495.88
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2030-05-06,14.246837,367308,232173,0,0,1250302,489028,838722,657078.18,747109.39
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2030-08-05,14.496152,336125,231967,0,0,1136097,449757,838722,653512.52,748685.01
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2030-11-05,14.748207,307785,230923,0,0,1065837,413925,838722,649417.84,750223.79
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2031-02-05,15.000262,282841,233107,0,0,977255,382309,838722,644929.51,751710.86
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2031-05-05,15.244098,305571,193490,0,0,1031556,415058,838722,641252.63,753102.64
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2031-08-05,15.496152,278216,194476,0,0,943661,379820,838722,637000.25,754495.30
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2031-11-05,15.748207,248932,191805,0,0,856350,341565,838722,632271.72,755843.38
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2032-02-05,16.000000,221880,191276,0,0,786867,305991,838722,627137.03,757147.65
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2032-05-05,16.245902,244771,155208,0,0,831195,339235,838722,622779.27,758382.38
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2032-08-05,16.497268,215383,153394,0,0,722945,300018,838722,617861.42,759606.50
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2032-11-05,16.748634,188841,153030,0,0,634310,264382,838722,612556.34,760793.88
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2033-02-07,17.005741,161638,151624,0,0,553185,227470,838722,606734.27,761972.07
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2033-05-05,17.244098,182185,113786,0,0,614959,257615,838722,601908.57,763032.95
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2033-08-05,17.496152,155229,113481,0,0,527316,220612,838722,596415.49,764123.35
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2033-11-07,17.753687,129330,114253,0,0,460885,184757,838722,590443.99,765205.48
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2034-02-06,18.003002,104095,114570,0,0,378016,149452,838722,584336.90,766223.58
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2034-05-05,18.244098,122168,77598,0,0,396276,176252,838722,578944.05,767181.65
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2034-08-07,18.501632,95436,76298,0,0,314556,138399,838722,572811.87,768177.46
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2034-11-06,18.750947,69662,76159,0,0,243336,101529,838722,566545.64,769115.43
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2035-02-05,19.000262,46047,77672,0,0,176000,67448,838722,559996.65,770028.79
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2035-05-07,19.249577,61187,39411,0,0,195834,90074,838722,553910.35,770918.49
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2035-08-06,19.498892,35493,38361,0,0,125817,52512,838722,547499.41,771785.43
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2035-11-05,19.748207,12408,40589,0,0,56329,18450,838722,540820.32,772630.49
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2036-02-05,20.000000,505,52580,0,0,3741,754,838722,534021.09,773462.56
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,838722,0.00,0.00
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,838722,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2016-02-05,0.000000,75735,0,0,0,75735,75735,75735,75734.59,75734.59
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2016-05-05,0.245902,225387,149976,0,0,777615,226520,226520,226520.04,226520.04
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2016-08-05,0.497268,295035,232312,0,0,1027270,298034,298034,262669.98,262669.98
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2016-11-07,0.754098,343321,292002,0,0,1278748,348613,348613,291940.50,291940.50
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2017-02-06,1.003002,375914,331019,0,0,1456855,383619,383619,314691.25,314691.25
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2017-05-05,1.244098,453821,340262,0,0,1666505,465383,465383,343893.99,343893.99
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2017-08-07,1.501632,479184,373446,0,0,1690725,493942,493942,369627.71,369627.71
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2017-11-06,1.750947,494776,397712,0,0,1839569,512565,512565,389980.35,389980.35
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2018-02-05,2.000262,502088,426007,0,0,1877783,522727,522727,406526.07,406526.07
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2018-05-07,2.249577,588838,387131,0,0,2008043,616113,616113,429754.04,429754.04
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2018-08-06,2.498892,593605,413288,0,0,2026354,624213,624213,449155.29,449155.29
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2018-11-05,2.748207,588488,432304,0,0,2059265,621934,624213,464829.64,465036.41
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2019-02-05,3.000262,584599,455430,0,0,2095886,620953,624213,477945.75,478409.01
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2019-05-06,3.246837,658209,413397,0,0,2222104,702607,702607,495007.21,495435.29
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2019-08-05,3.496152,654361,430856,0,0,2253308,702000,702607,509768.11,510208.94
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2019-11-05,3.748207,636417,436763,0,0,2176794,686208,702607,521633.13,523147.06
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2020-02-05,4.000000,634494,462639,0,0,2095827,687601,702607,532080.48,534443.71
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2020-05-05,4.245902,704964,425414,0,0,2322437,767755,767755,545729.59,547955.95
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2020-08-05,4.497268,697046,442931,0,0,2240728,762979,767755,557872.31,560241.20
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2020-11-05,4.748634,689187,465113,0,0,2283548,758198,767755,568476.45,571225.83
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2021-02-05,5.000262,679983,481252,0,0,2254242,751863,767755,577704.98,581115.77
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2021-05-05,5.244098,740649,447266,0,0,2344750,822955,822955,589108.41,592360.60
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2021-08-05,5.496152,727911,467011,0,0,2359672,812899,822955,599371.49,602935.71
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2021-11-05,5.748207,708744,473927,0,0,2324252,795504,822955,607971.77,612583.40
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2022-02-07,6.005741,687797,479632,0,0,2299413,775989,822955,615176.58,621604.41
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2022-05-05,6.244098,738863,441770,0,0,2450756,837597,837597,623667.05,629849.52
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2022-08-05,6.496152,712993,448018,0,0,2366979,812365,837597,630988.66,637910.26
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2022-11-07,6.753687,695566,459312,0,0,2376108,796612,837597,637304.27,645524.80
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2023-02-06,7.003002,676130,465909,0,0,2317725,778232,837597,642321.47,652362.80
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2023-05-05,7.244098,725129,426362,0,0,2375931,838675,838675,648856.45,658563.59
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2023-08-07,7.501632,697412,432988,0,0,2208118,810794,838675,654415.83,664746.89
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2023-11-06,7.750947,674473,439755,0,0,2096175,788055,838675,658714.43,670341.43
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2024-02-05,8.000000,650666,444793,0,0,2137005,764049,838675,661993.67,675581.93
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2024-05-06,8.248634,696686,406499,0,0,2242514,822188,838675,666822.31,680497.95
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2024-08-05,8.497268,668500,417048,0,0,2166117,792878,838675,670510.75,685126.28
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2024-11-05,8.748634,638912,421355,0,0,2163685,761623,838675,673128.60,689538.05
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2025-02-05,9.000262,612604,425678,0,0,2096214,733963,838675,674829.39,693707.61
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2025-05-05,9.244098,655110,387553,0,0,2144740,788736,838675,677833.96,697531.48
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2025-08-05,9.496152,628033,392021,0,0,2051410,759967,838675,680014.01,701277.83
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2025-11-05,9.748207,602588,399393,0,0,2067865,732871,838675,681380.70,704830.44
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2026-02-05,10.000262,572909,401973,0,0,1934804,700305,838675,681857.69,708203.97
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2026-05-05,10.244098,607674,363303,0,0,2013699,746442,838675,683394.95,711309.52
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2026-08-05,10.496152,579231,367338,0,0,1924024,715108,838675,684156.51,714368.08
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2026-11-05,10.748207,550841,368212,0,0,1841978,683504,838675,684141.20,717283.18
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2027-02-05,11.000262,523357,374958,0,0,1778637,652690,838675,683420.55,720064.70
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2027-05-05,11.244098,554472,338685,0,0,1796626,694883,838675,683669.12,722636.84
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2027-08-05,11.496152,525176,340539,0,0,1772293,661503,838675,683183.13,725181.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2027-11-05,11.748207,492185,336414,0,0,1653705,623090,838675,681893.85,727615.98
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2028-02-07,12.005464,460881,333595,0,0,1532305,586480,838675,679849.29,729995.80
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2028-05-05,12.245902,491097,293995,0,0,1592949,627958,838675,678830.46,732129.61
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2028-08-07,12.502732,461067,295552,0,0,1473116,592612,838675,677059.37,734318.27
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2028-11-06,12.751366,429878,297264,0,0,1451280,555293,838675,674685.10,736353.08
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2029-02-05,13.000262,400482,299338,0,0,1356156,519914,838675,671721.94,738312.08
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2029-05-07,13.249577,431099,266978,0,0,1391908,562465,838675,669666.08,740200.59
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2029-08-06,13.498892,400021,265731,0,0,1332598,524532,838675,666985.56,742019.35
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2029-11-05,13.748207,371615,269068,0,0,1262337,489727,838675,663771.09,743772.14
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2030-02-05,14.000262,342955,271638,0,0,1241744,454248,838675,659998.92,745480.73
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2030-05-06,14.246837,367308,232173,0,0,1250302,488915,838675,657037.91,747093.68
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2030-08-05,14.496152,336125,231967,0,0,1136097,449650,838675,653471.10,748668.76
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2030-11-05,14.748207,307785,230923,0,0,1065837,413824,838675,649375.39,750207.02
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2031-02-05,15.000262,282841,233107,0,0,977255,382213,838675,644886.17,751693.58
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2031-05-05,15.244098,305571,193490,0,0,1031556,414952,838675,641208.28,753084.88
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2031-08-05,15.496152,278216,194476,0,0,943661,379720,838675,636955.00,754477.06
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2031-11-05,15.748207,248932,191805,0,0,856350,341473,838675,632225.72,755824.67
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2032-02-05,16.000000,221880,191276,0,0,786867,305907,838675,627090.42,757128.50
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2032-05-05,16.245902,244771,155208,0,0,831195,339139,838675,622731.92,758362.80
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2032-08-05,16.497268,215383,153394,0,0,722945,299932,838675,617813.48,759586.51
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2032-11-05,16.748634,188841,153030,0,0,634310,264304,838675,612507.95,760773.48
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2033-02-07,17.005741,161638,151624,0,0,553185,227401,838675,606685.57,761951.26
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2033-05-05,17.244098,182185,113786,0,0,614959,257536,838675,601859.46,763011.78
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2033-08-05,17.496152,155229,113481,0,0,527316,220543,838675,596366.09,764101.81
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2033-11-07,17.753687,129330,114253,0,0,460885,184698,838675,590394.44,765183.56
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2034-02-06,18.003002,104095,114570,0,0,378016,149404,838675,584287.37,766201.31
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2034-05-05,18.244098,122168,77598,0,0,396276,176193,838675,578894.40,767159.05
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2034-08-07,18.501632,95436,76298,0,0,314556,138353,838675,572762.26,768154.52
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2034-11-06,18.750947,69662,76159,0,0,243336,101494,838675,566496.22,769092.17
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2035-02-05,19.000262,46047,77672,0,0,176000,67425,838675,559947.57,770005.22
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2035-05-07,19.249577,61187,39411,0,0,195834,90042,838675,553861.49,770894.61
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2035-08-06,19.498892,35493,38361,0,0,125817,52493,838675,547450.93,771761.26
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2035-11-05,19.748207,12408,40589,0,0,56329,18443,838675,540772.37,772606.02
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2036-02-05,20.000000,505,52580,0,0,3741,754,838675,533973.73,773437.81
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,838675,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,838675,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,838675,0.00,0.00
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,838675,0.00,0.00
