#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
INDEX_CDS_TRANCHE,SyntheticCDO,26,0,2022-06-21,Interest,-2031.6667,EUR,0.0265000000,0.2555555556,2022-03-21,2022-06-21,0.0000,#N/A,#N/A,300000.0000,1.0012988833,-2034.3055644859,1.0000000000,-2034.3055644859,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,27,0,2022-09-20,Interest,-2009.5833,EUR,0.0265000000,0.2527777778,2022-06-21,2022-09-20,0.0000,#N/A,#N/A,300000.0000,0.9993819228,-2008.3412557422,1.0000000000,-2008.3412557422,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,28,0,2022-12-20,Interest,-2009.5833,EUR,0.0265000000,0.2527777778,2022-09-20,2022-12-20,0.0000,#N/A,#N/A,300000.0000,0.9974686324,-2004.4963391152,1.0000000000,-2004.4963391152,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,29,0,2023-03-20,Interest,-1987.5000,EUR,0.0265000000,0.2500000000,2022-12-20,2023-03-20,0.0000,#N/A,#N/A,300000.0000,0.9953337883,-1978.2259042763,1.0000000000,-1978.2259042763,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,30,0,2023-06-20,Interest,-2031.6667,EUR,0.0265000000,0.2555555556,2023-03-20,2023-06-20,0.0000,#N/A,#N/A,300000.0000,0.9928127148,-2017.0644989335,1.0000000000,-2017.0644989335,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,31,0,2023-09-20,Interest,-2031.6667,EUR,0.0265000000,0.2555555556,2023-06-20,2023-09-20,0.0000,#N/A,#N/A,300000.0000,0.9902980269,-2011.9554913675,1.0000000000,-2011.9554913675,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,32,0,2023-12-20,Interest,-2009.5833,EUR,0.0265000000,0.2527777778,2023-09-20,2023-12-20,0.0000,#N/A,#N/A,300000.0000,0.9878169386,-1985.1004562255,1.0000000000,-1985.1004562255,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,33,0,2024-03-20,Interest,-2009.5833,EUR,0.0265000000,0.2527777778,2023-12-20,2024-03-20,0.0000,#N/A,#N/A,300000.0000,0.9851370187,-1979.7149338106,1.0000000000,-1979.7149338106,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,34,0,2024-06-20,Interest,-2031.6667,EUR,0.0265000000,0.2555555556,2024-03-20,2024-06-20,0.0000,#N/A,#N/A,300000.0000,0.9821334000,-1995.3676909566,1.0000000000,-1995.3676909566,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,35,0,2024-09-20,Interest,-2031.6667,EUR,0.0265000000,0.2555555556,2024-06-20,2024-09-20,0.0000,#N/A,#N/A,300000.0000,0.9791389391,-1989.2839446143,1.0000000000,-1989.2839446143,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,36,0,2024-12-20,Interest,-2009.5833,EUR,0.0265000000,0.2527777778,2024-09-20,2024-12-20,0.0000,#N/A,#N/A,300000.0000,0.9761860084,-1961.7271327465,1.0000000000,-1961.7271327465,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,37,0,2025-03-20,Interest,-1987.5000,EUR,0.0265000000,0.2500000000,2024-12-20,2025-03-20,0.0000,#N/A,#N/A,300000.0000,0.9730620815,-1933.9608870565,1.0000000000,-1933.9608870565,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,38,0,2025-06-20,Interest,-2031.6667,EUR,0.0265000000,0.2555555556,2025-03-20,2025-06-20,0.0000,#N/A,#N/A,300000.0000,0.9695694413,-1969.8419150041,1.0000000000,-1969.8419150041,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,39,0,2025-09-22,Interest,-2075.8333,EUR,0.0265000000,0.2611111111,2025-06-20,2025-09-22,0.0000,#N/A,#N/A,300000.0000,0.9660138218,-2005.2836918515,1.0000000000,-2005.2836918515,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,40,0,2025-12-22,Interest,-2009.5833,EUR,0.0265000000,0.2527777778,2025-09-22,2025-12-22,0.0000,#N/A,#N/A,300000.0000,0.9625841017,-1934.3929676956,1.0000000000,-1934.3929676956,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,41,0,2026-03-20,Interest,-1943.3333,EUR,0.0265000000,0.2444444444,2025-12-22,2026-03-20,0.0000,#N/A,#N/A,300000.0000,0.9592685702,-1864.1785880766,1.0000000000,-1864.1785880766,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
INDEX_CDS_TRANCHE,SyntheticCDO,1,1,2016-02-08,Premium,0.0000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0000093501,0.0000000000,1.0000000000,0.0000000000,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
