#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
Swap_20y_USD,Swap,12,1,2030-06-10,InterestProjected,-190212.6064,USD,0.0376244716,0.5055555556,2029-12-10,2030-06-10,0.0000,2030-06-07,0.0376244716,10000000.0000,0.7785977146,-148099.1006176938,0.9171635324,-135831.0942629439,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,13,1,2030-12-10,InterestProjected,-191263.1977,USD,0.0376255471,0.5083333333,2030-06-10,2030-12-10,0.0000,2030-12-09,0.0376255471,10000000.0000,0.7633427847,-145999.3819473801,0.9171635324,-133905.3088703014,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,14,1,2031-06-10,InterestProjected,-190208.1173,USD,0.0376235836,0.5055555556,2030-12-10,2031-06-10,0.0000,2031-06-09,0.0376235836,10000000.0000,0.7484672724,-142364.5507502698,0.9171635324,-130571.5742500009,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,15,1,2031-12-10,InterestProjected,-194432.5607,USD,0.0382490283,0.5083333333,2031-06-10,2031-12-10,0.0000,2031-12-09,0.0382490283,10000000.0000,0.7335554215,-142627.0589963842,0.9171635324,-130812.3372402827,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,16,1,2032-06-10,InterestProjected,-194467.5873,USD,0.0382559188,0.5083333333,2031-12-10,2032-06-10,0.0000,2032-06-09,0.0382559188,10000000.0000,0.7189379891,-139810.1361651192,0.9171635324,-128228.7583459536,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,17,1,2032-12-10,InterestProjected,-195911.6530,USD,0.0385399973,0.5083333333,2032-06-10,2032-12-10,0.0000,2032-12-09,0.0385399973,10000000.0000,0.7045050125,-138020.7415482834,0.9171635324,-126587.5908583774,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,18,1,2033-06-10,InterestProjected,-194862.8281,USD,0.0385442957,0.5055555556,2032-12-10,2033-06-10,0.0000,2033-06-09,0.0385442957,10000000.0000,0.6904359659,-134540.3049733066,0.9171635324,-123395.4613550914,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,19,1,2033-12-12,InterestProjected,-197494.6433,USD,0.0384313901,0.5138888889,2033-06-10,2033-12-12,0.0000,2033-12-09,0.0384313901,10000000.0000,0.6764249982,-133590.3137649618,0.9171635324,-122524.1640627280,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,20,1,2034-06-12,InterestProjected,-194247.8245,USD,0.0384226466,0.5055555556,2033-12-12,2034-06-12,0.0000,2034-06-09,0.0384226466,10000000.0000,0.6629187438,-128770.5237899006,0.9171635324,-118103.6284639324,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,21,1,2034-12-11,InterestProjected,-201244.8363,USD,0.0398066709,0.5055555556,2034-06-12,2034-12-11,0.0000,2034-12-08,0.0398066709,10000000.0000,0.6491490064,-130637.8855243697,0.9171635324,-119816.3045485256,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,22,1,2035-06-11,InterestProjected,-201322.6078,USD,0.0398220543,0.5055555556,2034-12-11,2035-06-11,0.0000,2035-06-08,0.0398220543,10000000.0000,0.6356652854,-127973.7929752954,0.9171635324,-117372.8960156632,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,23,1,2035-12-10,InterestProjected,-201322.6078,USD,0.0398220543,0.5055555556,2035-06-11,2035-12-10,0.0000,2035-12-07,0.0398220543,10000000.0000,0.6224616399,-125315.6006335454,0.9171635324,-114934.8989377920,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,24,1,2036-06-10,InterestProjected,-202439.8981,USD,0.0398242422,0.5083333333,2035-12-10,2036-06-10,0.0000,2036-06-09,0.0398242422,10000000.0000,0.6094619588,-123379.4168106904,0.9171635324,-113159.1017435099,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,25,1,2036-12-10,InterestProjected,-202414.5883,USD,0.0398192633,0.5083333333,2036-06-10,2036-12-10,0.0000,2036-12-09,0.0398192633,10000000.0000,0.5967764869,-120796.2668878837,0.9171635324,-110789.9308356743,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,26,1,2037-06-10,InterestProjected,-201297.1610,USD,0.0398170209,0.5055555556,2036-12-10,2037-06-10,0.0000,2037-06-09,0.0398170209,10000000.0000,0.5844226821,-117642.6267427521,0.9171635324,-107897.5271003500,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,27,1,2037-12-10,InterestProjected,-202414.3086,USD,0.0398192082,0.5083333333,2037-06-10,2037-12-10,0.0000,2037-12-09,0.0398192082,10000000.0000,0.5722588358,-115833.3765846241,0.9171635324,-106238.1488343852,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,28,1,2038-06-10,InterestProjected,-201297.1610,USD,0.0398170209,0.5055555556,2037-12-10,2038-06-10,0.0000,2038-06-09,0.0398170209,10000000.0000,0.5604125682,-112809.4589729139,0.9171635324,-103464.7218760415,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,29,1,2038-12-10,InterestProjected,-202414.3086,USD,0.0398192082,0.5083333333,2038-06-10,2038-12-10,0.0000,2038-12-09,0.0398192082,10000000.0000,0.5487484549,-111074.5390961979,0.9171635324,-101873.5166335384,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,30,1,2039-06-10,InterestProjected,-201297.1610,USD,0.0398170209,0.5055555556,2038-12-10,2039-06-10,0.0000,2039-06-09,0.0398170209,10000000.0000,0.5373888732,-108174.8545243665,0.9171635324,-99214.0316888865,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,31,1,2039-12-12,InterestProjected,-195163.1164,USD,0.0379776875,0.5138888889,2039-06-10,2039-12-12,0.0000,2039-12-09,0.0379776875,10000000.0000,0.5267870109,-102809.3947071166,0.9171635324,-94293.0276101228,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,32,1,2040-06-11,InterestProjected,-191762.0559,USD,0.0379309561,0.5055555556,2039-12-12,2040-06-11,0.0000,2040-06-08,0.0379309561,10000000.0000,0.5165723932,-99058.9841594391,0.9171635324,-90853.2878243874,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,33,1,2040-12-10,InterestProjected,-191762.0559,USD,0.0379309561,0.5055555556,2040-06-11,2040-12-10,0.0000,2040-12-07,0.0379309561,10000000.0000,0.5065558411,-97138.1895376463,0.9171635324,-89091.6050441118,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,34,1,2041-06-10,InterestProjected,-191762.0559,USD,0.0379309561,0.5055555556,2040-12-10,2041-06-10,0.0000,2041-06-07,0.0379309561,10000000.0000,0.4967335141,-95254.6399170086,0.9171635324,-87364.0820206586,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,35,1,2041-12-10,InterestProjected,-192825.7875,USD,0.0379329418,0.5083333333,2041-06-10,2041-12-10,0.0000,2041-12-09,0.0379329418,10000000.0000,0.4870492430,-93915.6538482035,0.9171635324,-86136.0128280027,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,36,1,2042-06-10,InterestProjected,-191762.0559,USD,0.0379309561,0.5055555556,2041-12-10,2042-06-10,0.0000,2042-06-09,0.0379309561,10000000.0000,0.4776051570,-91586.5468274039,0.9171635324,-83999.8408055446,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,37,1,2042-12-10,InterestProjected,-192825.7875,USD,0.0379329418,0.5083333333,2042-06-10,2042-12-10,0.0000,2042-12-09,0.0379329418,10000000.0000,0.4682938105,-90299.1228195172,0.9171635324,-82819.0624548168,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,38,1,2043-06-10,InterestProjected,-191762.0559,USD,0.0379309561,0.5055555556,2042-12-10,2043-06-10,0.0000,2043-06-09,0.0379309561,10000000.0000,0.4592134001,-88059.7057222236,0.9171635324,-80765.1507594193,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,39,1,2043-12-10,InterestProjected,-192825.7875,USD,0.0379329418,0.5083333333,2043-06-10,2043-12-10,0.0000,2043-12-09,0.0379329418,10000000.0000,0.4502606177,-86821.8582085731,0.9171635324,-79629.8421612676,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Swap_20y_USD,Swap,40,1,2044-06-10,InterestProjected,-192825.7875,USD,0.0379329418,0.5083333333,2043-12-10,2044-06-10,0.0000,2044-06-09,0.0379329418,10000000.0000,0.4414823779,-85129.1872089241,0.9171635324,-78077.3860480938,EUR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
