#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,390000,1,390000,390000,390000.00
PRICING|buildMarket(),10000,1,10000,10000,10000.00
PRICING|buildPortfolio(),280000,1,280000,280000,280000.00
XVA|Run XVAAnalytic,34010000,1,34010000,34010000,34010000.00
XVA|buildMarket(),0,1,0,0,0.00
