#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
SwapLeg,Swap,1,0,2024-02-01,Interest,50000.0000,USD,0.0500000000,1.0000000000,2023-02-01,2024-02-01,0.0000,#N/A,#N/A,1000000.0000,0.9529932549,47649.6627457905,1.0000000000,47649.6627457905,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SwapLegFlow,Swap,1,0,2023-02-06,Interest,49861.1111,USD,0.0500000000,0.9972222222,2022-02-07,2023-02-06,49166.6667,#N/A,#N/A,1000000.0000,0.9992425302,49823.3428256272,1.0000000000,49823.3428256272,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SwapLegFlow,Swap,2,0,2024-02-05,Interest,49861.1111,USD,0.0500000000,0.9972222222,2023-02-06,2024-02-05,0.0000,#N/A,#N/A,1000000.0000,0.9525265582,47494.0325556262,1.0000000000,47494.0325556262,USD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
