#Key,Total,Count,Max,Min,Average
STRESS|Run STRESSAnalytic,2200000,1,2200000,2200000,2200000.00
STRESS|buildMarket(),0,1,0,0,0.00
STRESS|buildPortfolio(),2110000,1,2110000,2110000,2110000.00
