#datumDate,datumId,datumValue
2019-12-30,FRA/RATE/EUR/8M/3M,-0.0038000000
2019-12-30,FRA/RATE/EUR/9M/3M,-0.0038000000
2019-12-30,FRA/RATE/EUR/9M/6M,-0.0030000000
2019-12-30,FRA/RATE/USD/12M/6M,0.0164100000
2019-12-30,FRA/RATE/USD/1M/3M,0.0178600000
2019-12-30,FRA/RATE/USD/1M/6M,0.0181700000
2019-12-30,FRA/RATE/USD/2M/3M,0.0175100000
2019-12-30,FRA/RATE/USD/2M/6M,0.0177800000
2019-12-30,FRA/RATE/USD/3M/3M,0.0172900000
2019-12-30,FRA/RATE/USD/3M/6M,0.0176200000
2019-12-30,FRA/RATE/USD/4M/3M,0.0171000000
2019-12-30,FRA/RATE/USD/4M/6M,0.0173700000
2019-12-30,FRA/RATE/USD/5M/3M,0.0168900000
2019-12-30,FRA/RATE/USD/5M/6M,0.0172100000
2019-12-30,FRA/RATE/USD/6M/3M,0.0167900000
2019-12-30,FRA/RATE/USD/6M/6M,0.0170800000
2019-12-30,FRA/RATE/USD/7M/3M,0.0165600000
2019-12-30,FRA/RATE/USD/8M/3M,0.0163900000
2019-12-30,FRA/RATE/USD/9M/3M,0.0162600000
2019-12-30,FRA/RATE/USD/9M/6M,0.0167000000
2019-12-30,FX/RATE/EUR/USD,1.1199000000
2019-12-30,FXFWD/RATE/EUR/USD/10M,211.2300000000
2019-12-30,FXFWD/RATE/EUR/USD/11M,231.0250000000
2019-12-30,FXFWD/RATE/EUR/USD/15M,315.8700000000
2019-12-30,FXFWD/RATE/EUR/USD/18M,371.9800000000
2019-12-30,FXFWD/RATE/EUR/USD/1M,22.1200000000
2019-12-30,FXFWD/RATE/EUR/USD/1W,4.8200000000
2019-12-30,FXFWD/RATE/EUR/USD/1Y,255.8400000000
2019-12-30,FXFWD/RATE/EUR/USD/21M,432.3000000000
2019-12-30,FXFWD/RATE/EUR/USD/2M,41.8250000000
2019-12-30,FXFWD/RATE/EUR/USD/2W,9.5600000000
2019-12-30,FXFWD/RATE/EUR/USD/3M,63.9050000000
2019-12-30,FXFWD/RATE/EUR/USD/3W,14.4500000000
2019-12-30,FXFWD/RATE/EUR/USD/4M,86.1500000000
2019-12-30,FXFWD/RATE/EUR/USD/5M,106.2000000000
2019-12-30,FXFWD/RATE/EUR/USD/6M,127.1200000000
2019-12-30,FXFWD/RATE/EUR/USD/7M,149.0500000000
2019-12-30,FXFWD/RATE/EUR/USD/8M,169.2750000000
2019-12-30,FXFWD/RATE/EUR/USD/9M,189.7450000000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/10M,-0.0044725000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/10Y,0.0002900000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/11M,-0.0044735000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/11Y,0.0009100000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/12Y,0.0015100000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/15M,-0.0044630000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/15Y,0.0030100000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/18M,-0.0044300000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/1M,-0.0044485000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/1W,-0.0044300000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/1Y,-0.0044740000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/20Y,0.0044450000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/21M,-0.0043700000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/25Y,0.0049000000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/2M,-0.0044470000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/2W,-0.0044000000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/2Y,-0.0042775000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/30Y,0.0049500000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/3M,-0.0044460000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/3W,-0.0044200000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/3Y,-0.0039200000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/4M,-0.0044450000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/4Y,-0.0034500000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/5M,-0.0044475000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/5Y,-0.0028700000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/6M,-0.0044600000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/6Y,-0.0022800000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/7M,-0.0044590000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/7Y,-0.0016050000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/8M,-0.0044640000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/8Y,-0.0010100000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/9M,-0.0044685000
2019-12-30,IR_SWAP/RATE/EUR/2D/1D/9Y,-0.0003600000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/10Y,0.0020410000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/12Y,0.0031990000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/15Y,0.0046310000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/20Y,0.0059490000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/25Y,0.0063310000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/2Y,-0.0029120000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/30Y,0.0062790000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/3Y,-0.0023650000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/40Y,0.0058310000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/4Y,-0.0018850000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/50Y,0.0052390000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/5Y,-0.0012750000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/6Y,-0.0006550000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/7Y,0.0001290000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/8Y,0.0006450000
2019-12-30,IR_SWAP/RATE/EUR/2D/6M/9Y,0.0014210000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/10M,0.0152200000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/11M,0.0149400000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/1M,0.0155900000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/1Y,0.0147700000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/2M,0.0156500000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/2W,0.0155400000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/3M,0.0156400000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/4M,0.0156100000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/5M,0.0155700000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/6M,0.0155000000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/7M,0.0154400000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/8M,0.0153500000
2019-12-30,IR_SWAP/RATE/USD/2D/1D/9M,0.0152800000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/10Y,0.0184900000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/12Y,0.0190150000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/15Y,0.0195650000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/20Y,0.0201350000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/25Y,0.0203300000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/2Y,0.0167725000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/30Y,0.0203800000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/3Y,0.0166240000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/40Y,0.0201100000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/4Y,0.0167465000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/50Y,0.0196900000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/5Y,0.0170300000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/6Y,0.0172200000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/7Y,0.0175400000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/8Y,0.0178700000
2019-12-30,IR_SWAP/RATE/USD/2D/3M/9Y,0.0181800000
2019-12-30,MM/RATE/EUR/0D/1D,-0.0045600000
2019-12-30,MM/RATE/EUR/2D/3M,-0.0038800000
2019-12-30,MM/RATE/EUR/2D/6M,-0.0032500000
2019-12-30,MM/RATE/USD/0D/1D,0.0155000000
2019-12-30,MM/RATE/USD/2D/3M,0.0190938000
2019-12-30,MM/RATE/USD/2D/6M,0.0190875000
2019-12-30,ZERO/YIELD_SPREAD/EUR/Ester_Eonia_Spread/A365/1D,-0.0008618000
2019-12-30,ZERO/YIELD_SPREAD/EUR/Ester_Eonia_Spread/A365/50Y,-0.0008618000
