#Id,NettingSet,DateIndex,Date,Sample,Depth,Value
Swap_EUR,CPTY_A,0,2016-02-05,0,0,-360.9777
Swap_USD,CPTY_A,0,2016-02-05,0,0,78593.9297
Swap_EUR,CPTY_A,1,2016-05-05,1,0,-12115.2344
Swap_EUR,CPTY_A,1,2016-05-05,1,1,-13612.5537
Swap_EUR,CPTY_A,1,2016-05-05,2,0,-450460.0000
Swap_EUR,CPTY_A,1,2016-05-05,2,1,-502566.7813
Swap_EUR,CPTY_A,1,2016-05-05,3,0,451721.2813
Swap_EUR,CPTY_A,1,2016-05-05,3,1,450952.8750
Swap_EUR,CPTY_A,1,2016-05-05,4,0,-114388.3047
Swap_EUR,CPTY_A,1,2016-05-05,4,1,-229556.3281
Swap_EUR,CPTY_A,1,2016-05-05,5,0,-375035.5313
Swap_EUR,CPTY_A,1,2016-05-05,5,1,-278168.9688
Swap_EUR,CPTY_A,1,2016-05-05,6,0,281536.4688
Swap_EUR,CPTY_A,1,2016-05-05,6,1,131067.9844
Swap_EUR,CPTY_A,1,2016-05-05,7,0,176067.8906
Swap_EUR,CPTY_A,1,2016-05-05,7,1,309155.4063
Swap_EUR,CPTY_A,1,2016-05-05,8,0,-191103.0313
Swap_EUR,CPTY_A,1,2016-05-05,8,1,-157798.1094
Swap_EUR,CPTY_A,1,2016-05-05,9,0,-993.5203
Swap_EUR,CPTY_A,1,2016-05-05,9,1,-196415.1250
Swap_EUR,CPTY_A,1,2016-05-05,10,0,-435160.5625
Swap_EUR,CPTY_A,1,2016-05-05,10,1,-281037.7500
Swap_EUR,CPTY_A,1,2016-05-05,11,0,34554.3594
Swap_EUR,CPTY_A,1,2016-05-05,11,1,16121.2139
Swap_EUR,CPTY_A,1,2016-05-05,12,0,546301.9375
Swap_EUR,CPTY_A,1,2016-05-05,12,1,387486.5000
Swap_EUR,CPTY_A,1,2016-05-05,13,0,-344039.0000
Swap_EUR,CPTY_A,1,2016-05-05,13,1,-459890.7188
Swap_EUR,CPTY_A,1,2016-05-05,14,0,832618.0625
Swap_EUR,CPTY_A,1,2016-05-05,14,1,939740.6250
Swap_EUR,CPTY_A,1,2016-05-05,15,0,-445510.1250
Swap_EUR,CPTY_A,1,2016-05-05,15,1,-445463.6563
Swap_EUR,CPTY_A,1,2016-05-05,16,0,-203975.0625
Swap_EUR,CPTY_A,1,2016-05-05,16,1,-379417.1563
Swap_EUR,CPTY_A,1,2016-05-05,17,0,-145637.4219
Swap_EUR,CPTY_A,1,2016-05-05,17,1,22882.8105
Swap_EUR,CPTY_A,1,2016-05-05,18,0,347110.3750
Swap_EUR,CPTY_A,1,2016-05-05,18,1,180540.2500
Swap_EUR,CPTY_A,1,2016-05-05,19,0,131099.6875
Swap_EUR,CPTY_A,1,2016-05-05,19,1,232482.4844
Swap_EUR,CPTY_A,1,2016-05-05,20,0,-392613.4063
Swap_EUR,CPTY_A,1,2016-05-05,20,1,-143318.3438
Swap_EUR,CPTY_A,1,2016-05-05,21,0,221478.0469
Swap_EUR,CPTY_A,1,2016-05-05,21,1,283688.0000
Swap_EUR,CPTY_A,1,2016-05-05,22,0,-238570.2031
Swap_EUR,CPTY_A,1,2016-05-05,22,1,-206256.2969
Swap_EUR,CPTY_A,1,2016-05-05,23,0,275796.7188
Swap_EUR,CPTY_A,1,2016-05-05,23,1,204638.8594
Swap_EUR,CPTY_A,1,2016-05-05,24,0,722220.7500
Swap_EUR,CPTY_A,1,2016-05-05,24,1,533030.8750
Swap_EUR,CPTY_A,1,2016-05-05,25,0,-101606.0078
Swap_EUR,CPTY_A,1,2016-05-05,25,1,-121806.9688
Swap_EUR,CPTY_A,1,2016-05-05,26,0,-29638.2422
Swap_EUR,CPTY_A,1,2016-05-05,26,1,-167457.0469
Swap_EUR,CPTY_A,1,2016-05-05,27,0,-520898.9063
Swap_EUR,CPTY_A,1,2016-05-05,27,1,-588618.9375
Swap_EUR,CPTY_A,1,2016-05-05,28,0,78181.6719
Swap_EUR,CPTY_A,1,2016-05-05,28,1,197491.1094
Swap_EUR,CPTY_A,1,2016-05-05,29,0,111502.2266
Swap_EUR,CPTY_A,1,2016-05-05,29,1,-67034.3594
Swap_EUR,CPTY_A,1,2016-05-05,30,0,-123581.0391
Swap_EUR,CPTY_A,1,2016-05-05,30,1,121103.4375
Swap_EUR,CPTY_A,1,2016-05-05,31,0,-236252.6250
Swap_EUR,CPTY_A,1,2016-05-05,31,1,-389239.6875
Swap_EUR,CPTY_A,1,2016-05-05,32,0,86627.7422
Swap_EUR,CPTY_A,1,2016-05-05,32,1,300661.5313
Swap_EUR,CPTY_A,1,2016-05-05,33,0,121800.2344
Swap_EUR,CPTY_A,1,2016-05-05,33,1,52471.1680
Swap_EUR,CPTY_A,1,2016-05-05,34,0,74240.2969
Swap_EUR,CPTY_A,1,2016-05-05,34,1,130506.2422
Swap_EUR,CPTY_A,1,2016-05-05,35,0,-190674.5625
Swap_EUR,CPTY_A,1,2016-05-05,35,1,-657532.8125
Swap_EUR,CPTY_A,1,2016-05-05,36,0,403447.9688
Swap_EUR,CPTY_A,1,2016-05-05,36,1,490703.3125
Swap_EUR,CPTY_A,1,2016-05-05,37,0,-291116.1250
Swap_EUR,CPTY_A,1,2016-05-05,37,1,-94345.4219
Swap_EUR,CPTY_A,1,2016-05-05,38,0,92136.1953
Swap_EUR,CPTY_A,1,2016-05-05,38,1,-79636.9609
Swap_EUR,CPTY_A,1,2016-05-05,39,0,-235367.3438
Swap_EUR,CPTY_A,1,2016-05-05,39,1,-231916.0625
Swap_EUR,CPTY_A,1,2016-05-05,40,0,158598.2500
Swap_EUR,CPTY_A,1,2016-05-05,40,1,277495.1250
Swap_EUR,CPTY_A,1,2016-05-05,41,0,252124.4531
Swap_EUR,CPTY_A,1,2016-05-05,41,1,74713.4297
Swap_EUR,CPTY_A,1,2016-05-05,42,0,-513900.4063
Swap_EUR,CPTY_A,1,2016-05-05,42,1,-507052.7813
Swap_EUR,CPTY_A,1,2016-05-05,43,0,33310.0664
Swap_EUR,CPTY_A,1,2016-05-05,43,1,-30451.3047
Swap_EUR,CPTY_A,1,2016-05-05,44,0,98273.8906
Swap_EUR,CPTY_A,1,2016-05-05,44,1,-21772.8730
Swap_EUR,CPTY_A,1,2016-05-05,45,0,298263.0625
Swap_EUR,CPTY_A,1,2016-05-05,45,1,530465.3125
Swap_EUR,CPTY_A,1,2016-05-05,46,0,-187316.6406
Swap_EUR,CPTY_A,1,2016-05-05,46,1,-271760.3125
Swap_EUR,CPTY_A,1,2016-05-05,47,0,-622351.2500
Swap_EUR,CPTY_A,1,2016-05-05,47,1,-426651.9688
Swap_EUR,CPTY_A,1,2016-05-05,48,0,147951.5000
Swap_EUR,CPTY_A,1,2016-05-05,48,1,143578.8906
Swap_EUR,CPTY_A,1,2016-05-05,49,0,-667812.0625
Swap_EUR,CPTY_A,1,2016-05-05,49,1,-716362.1250
Swap_EUR,CPTY_A,1,2016-05-05,50,0,489876.3750
Swap_EUR,CPTY_A,1,2016-05-05,50,1,413725.0313
Swap_EUR,CPTY_A,1,2016-05-05,51,0,-581328.5625
Swap_EUR,CPTY_A,1,2016-05-05,51,1,-784237.7500
Swap_EUR,CPTY_A,1,2016-05-05,52,0,18777.6348
Swap_EUR,CPTY_A,1,2016-05-05,52,1,187164.4375
Swap_EUR,CPTY_A,1,2016-05-05,53,0,179229.3125
Swap_EUR,CPTY_A,1,2016-05-05,53,1,109514.5547
Swap_EUR,CPTY_A,1,2016-05-05,54,0,253024.7500
Swap_EUR,CPTY_A,1,2016-05-05,54,1,349669.1563
Swap_EUR,CPTY_A,1,2016-05-05,55,0,674382.1875
Swap_EUR,CPTY_A,1,2016-05-05,55,1,414229.7813
Swap_EUR,CPTY_A,1,2016-05-05,56,0,-87552.2734
Swap_EUR,CPTY_A,1,2016-05-05,56,1,-307389.1250
Swap_EUR,CPTY_A,1,2016-05-05,57,0,-281759.9375
Swap_EUR,CPTY_A,1,2016-05-05,57,1,-280034.0000
Swap_EUR,CPTY_A,1,2016-05-05,58,0,-130596.6328
Swap_EUR,CPTY_A,1,2016-05-05,58,1,-207402.5000
Swap_EUR,CPTY_A,1,2016-05-05,59,0,-320072.5000
Swap_EUR,CPTY_A,1,2016-05-05,59,1,-78831.5703
Swap_EUR,CPTY_A,1,2016-05-05,60,0,-409082.7813
Swap_EUR,CPTY_A,1,2016-05-05,60,1,-550285.9375
Swap_EUR,CPTY_A,1,2016-05-05,61,0,873279.3750
Swap_EUR,CPTY_A,1,2016-05-05,61,1,800494.6250
Swap_EUR,CPTY_A,1,2016-05-05,62,0,-435014.8438
Swap_EUR,CPTY_A,1,2016-05-05,62,1,-415568.8125
Swap_EUR,CPTY_A,1,2016-05-05,63,0,593021.2500
Swap_EUR,CPTY_A,1,2016-05-05,63,1,670800.7500
Swap_EUR,CPTY_A,1,2016-05-05,64,0,-193240.8906
Swap_EUR,CPTY_A,1,2016-05-05,64,1,-231235.2969
Swap_EUR,CPTY_A,1,2016-05-05,65,0,386218.2188
Swap_EUR,CPTY_A,1,2016-05-05,65,1,197616.7500
Swap_EUR,CPTY_A,1,2016-05-05,66,0,-167613.7031
Swap_EUR,CPTY_A,1,2016-05-05,66,1,-28762.0605
Swap_EUR,CPTY_A,1,2016-05-05,67,0,-337603.6875
Swap_EUR,CPTY_A,1,2016-05-05,67,1,-596180.7500
Swap_EUR,CPTY_A,1,2016-05-05,68,0,511298.1250
Swap_EUR,CPTY_A,1,2016-05-05,68,1,486241.1875
Swap_EUR,CPTY_A,1,2016-05-05,69,0,-424427.7500
Swap_EUR,CPTY_A,1,2016-05-05,69,1,-500533.4063
Swap_EUR,CPTY_A,1,2016-05-05,70,0,284885.0313
Swap_EUR,CPTY_A,1,2016-05-05,70,1,353190.2500
Swap_EUR,CPTY_A,1,2016-05-05,71,0,-640494.6875
Swap_EUR,CPTY_A,1,2016-05-05,71,1,-584347.1250
Swap_EUR,CPTY_A,1,2016-05-05,72,0,-320597.3438
Swap_EUR,CPTY_A,1,2016-05-05,72,1,-299804.5000
Swap_EUR,CPTY_A,1,2016-05-05,73,0,288960.7500
Swap_EUR,CPTY_A,1,2016-05-05,73,1,249015.9063
Swap_EUR,CPTY_A,1,2016-05-05,74,0,-311977.0000
Swap_EUR,CPTY_A,1,2016-05-05,74,1,-443311.9063
Swap_EUR,CPTY_A,1,2016-05-05,75,0,842657.4375
Swap_EUR,CPTY_A,1,2016-05-05,75,1,560775.4375
Swap_EUR,CPTY_A,1,2016-05-05,76,0,212681.9063
Swap_EUR,CPTY_A,1,2016-05-05,76,1,225011.8906
Swap_EUR,CPTY_A,1,2016-05-05,77,0,-21886.7656
Swap_EUR,CPTY_A,1,2016-05-05,77,1,232375.2656
Swap_EUR,CPTY_A,1,2016-05-05,78,0,399074.9063
Swap_EUR,CPTY_A,1,2016-05-05,78,1,291615.1875
Swap_EUR,CPTY_A,1,2016-05-05,79,0,-218170.1094
Swap_EUR,CPTY_A,1,2016-05-05,79,1,-230784.1406
Swap_EUR,CPTY_A,1,2016-05-05,80,0,29354.1934
Swap_EUR,CPTY_A,1,2016-05-05,80,1,-122918.4609
Swap_EUR,CPTY_A,1,2016-05-05,81,0,-294304.4688
Swap_EUR,CPTY_A,1,2016-05-05,81,1,-282859.4063
Swap_EUR,CPTY_A,1,2016-05-05,82,0,382270.5938
Swap_EUR,CPTY_A,1,2016-05-05,82,1,493140.3125
Swap_EUR,CPTY_A,1,2016-05-05,83,0,-527141.0625
Swap_EUR,CPTY_A,1,2016-05-05,83,1,-317353.0938
Swap_EUR,CPTY_A,1,2016-05-05,84,0,90625.7422
Swap_EUR,CPTY_A,1,2016-05-05,84,1,182861.3125
Swap_EUR,CPTY_A,1,2016-05-05,85,0,-142799.9531
Swap_EUR,CPTY_A,1,2016-05-05,85,1,-490579.8750
Swap_EUR,CPTY_A,1,2016-05-05,86,0,242642.6875
Swap_EUR,CPTY_A,1,2016-05-05,86,1,546947.1250
Swap_EUR,CPTY_A,1,2016-05-05,87,0,54628.1758
Swap_EUR,CPTY_A,1,2016-05-05,87,1,-5691.1084
Swap_EUR,CPTY_A,1,2016-05-05,88,0,-463127.5625
Swap_EUR,CPTY_A,1,2016-05-05,88,1,-733109.1875
Swap_EUR,CPTY_A,1,2016-05-05,89,0,-224780.5781
Swap_EUR,CPTY_A,1,2016-05-05,89,1,-10487.5273
Swap_EUR,CPTY_A,1,2016-05-05,90,0,12003.6611
Swap_EUR,CPTY_A,1,2016-05-05,90,1,-198551.5625
Swap_EUR,CPTY_A,1,2016-05-05,91,0,564045.5000
Swap_EUR,CPTY_A,1,2016-05-05,91,1,812338.9375
Swap_EUR,CPTY_A,1,2016-05-05,92,0,-495846.4375
Swap_EUR,CPTY_A,1,2016-05-05,92,1,-543030.3125
Swap_EUR,CPTY_A,1,2016-05-05,93,0,257230.4063
Swap_EUR,CPTY_A,1,2016-05-05,93,1,227861.8906
Swap_EUR,CPTY_A,1,2016-05-05,94,0,-5187.4956
Swap_EUR,CPTY_A,1,2016-05-05,94,1,17645.0918
Swap_EUR,CPTY_A,1,2016-05-05,95,0,615159.3125
Swap_EUR,CPTY_A,1,2016-05-05,95,1,424445.3438
Swap_EUR,CPTY_A,1,2016-05-05,96,0,-335925.1875
Swap_EUR,CPTY_A,1,2016-05-05,96,1,-395791.0313
Swap_EUR,CPTY_A,1,2016-05-05,97,0,561925.3125
Swap_EUR,CPTY_A,1,2016-05-05,97,1,509820.8750
Swap_EUR,CPTY_A,1,2016-05-05,98,0,-437161.7813
Swap_EUR,CPTY_A,1,2016-05-05,98,1,-343802.3125
Swap_EUR,CPTY_A,1,2016-05-05,99,0,156988.9844
Swap_EUR,CPTY_A,1,2016-05-05,99,1,160058.0938
Swap_EUR,CPTY_A,1,2016-05-05,100,0,321638.8750
Swap_EUR,CPTY_A,1,2016-05-05,100,1,438.4758
Swap_EUR,CPTY_A,2,2016-08-05,1,0,-22014.5234
Swap_EUR,CPTY_A,2,2016-08-05,1,1,-23661.4141
Swap_EUR,CPTY_A,2,2016-08-05,2,0,-670586.6250
Swap_EUR,CPTY_A,2,2016-08-05,2,1,-770448.0625
Swap_EUR,CPTY_A,2,2016-08-05,3,0,684211.8125
Swap_EUR,CPTY_A,2,2016-08-05,3,1,668548.1875
Swap_EUR,CPTY_A,2,2016-08-05,4,0,72425.4922
Swap_EUR,CPTY_A,2,2016-08-05,4,1,174522.9375
Swap_EUR,CPTY_A,2,2016-08-05,5,0,-731347.5625
Swap_EUR,CPTY_A,2,2016-08-05,5,1,-933230.0000
Swap_EUR,CPTY_A,2,2016-08-05,6,0,552390.5000
Swap_EUR,CPTY_A,2,2016-08-05,6,1,599408.7500
Swap_EUR,CPTY_A,2,2016-08-05,7,0,73161.0313
Swap_EUR,CPTY_A,2,2016-08-05,7,1,-1173.9463
Swap_EUR,CPTY_A,2,2016-08-05,8,0,-293845.3125
Swap_EUR,CPTY_A,2,2016-08-05,8,1,-514917.7188
Swap_EUR,CPTY_A,2,2016-08-05,9,0,571666.6875
Swap_EUR,CPTY_A,2,2016-08-05,9,1,580548.1875
Swap_EUR,CPTY_A,2,2016-08-05,10,0,-795961.8125
Swap_EUR,CPTY_A,2,2016-08-05,10,1,-1019964.6250
Swap_EUR,CPTY_A,2,2016-08-05,11,0,325305.2188
Swap_EUR,CPTY_A,2,2016-08-05,11,1,446284.7188
Swap_EUR,CPTY_A,2,2016-08-05,12,0,593347.8125
Swap_EUR,CPTY_A,2,2016-08-05,12,1,524826.9375
Swap_EUR,CPTY_A,2,2016-08-05,13,0,-547453.7500
Swap_EUR,CPTY_A,2,2016-08-05,13,1,-647088.3750
Swap_EUR,CPTY_A,2,2016-08-05,14,0,1183395.1250
Swap_EUR,CPTY_A,2,2016-08-05,14,1,1218856.7500
Swap_EUR,CPTY_A,2,2016-08-05,15,0,-955310.6875
Swap_EUR,CPTY_A,2,2016-08-05,15,1,-1051943.8750
Swap_EUR,CPTY_A,2,2016-08-05,16,0,-483266.1875
Swap_EUR,CPTY_A,2,2016-08-05,16,1,-680773.3750
Swap_EUR,CPTY_A,2,2016-08-05,17,0,-707603.3125
Swap_EUR,CPTY_A,2,2016-08-05,17,1,-673069.4375
Swap_EUR,CPTY_A,2,2016-08-05,18,0,863615.0000
Swap_EUR,CPTY_A,2,2016-08-05,18,1,897578.5625
Swap_EUR,CPTY_A,2,2016-08-05,19,0,163203.8281
Swap_EUR,CPTY_A,2,2016-08-05,19,1,441086.2188
Swap_EUR,CPTY_A,2,2016-08-05,20,0,-286881.1250
Swap_EUR,CPTY_A,2,2016-08-05,20,1,-137041.1563
Swap_EUR,CPTY_A,2,2016-08-05,21,0,-39550.8555
Swap_EUR,CPTY_A,2,2016-08-05,21,1,-410400.7813
Swap_EUR,CPTY_A,2,2016-08-05,22,0,-77409.7500
Swap_EUR,CPTY_A,2,2016-08-05,22,1,133892.0156
Swap_EUR,CPTY_A,2,2016-08-05,23,0,463106.7813
Swap_EUR,CPTY_A,2,2016-08-05,23,1,259126.0938
Swap_EUR,CPTY_A,2,2016-08-05,24,0,1044021.1250
Swap_EUR,CPTY_A,2,2016-08-05,24,1,682505.0000
Swap_EUR,CPTY_A,2,2016-08-05,25,0,-18540.0684
Swap_EUR,CPTY_A,2,2016-08-05,25,1,86331.1172
Swap_EUR,CPTY_A,2,2016-08-05,26,0,-190115.0781
Swap_EUR,CPTY_A,2,2016-08-05,26,1,-347644.2500
Swap_EUR,CPTY_A,2,2016-08-05,27,0,-441534.2813
Swap_EUR,CPTY_A,2,2016-08-05,27,1,-112051.8125
Swap_EUR,CPTY_A,2,2016-08-05,28,0,-185075.5469
Swap_EUR,CPTY_A,2,2016-08-05,28,1,-269705.9375
Swap_EUR,CPTY_A,2,2016-08-05,29,0,156466.0000
Swap_EUR,CPTY_A,2,2016-08-05,29,1,-149003.7031
Swap_EUR,CPTY_A,2,2016-08-05,30,0,-173352.5938
Swap_EUR,CPTY_A,2,2016-08-05,30,1,38026.8164
Swap_EUR,CPTY_A,2,2016-08-05,31,0,-239748.2969
Swap_EUR,CPTY_A,2,2016-08-05,31,1,-299572.9688
Swap_EUR,CPTY_A,2,2016-08-05,32,0,629044.6250
Swap_EUR,CPTY_A,2,2016-08-05,32,1,442747.1250
Swap_EUR,CPTY_A,2,2016-08-05,33,0,65751.0625
Swap_EUR,CPTY_A,2,2016-08-05,33,1,210202.0625
Swap_EUR,CPTY_A,2,2016-08-05,34,0,250975.2031
Swap_EUR,CPTY_A,2,2016-08-05,34,1,240192.2813
Swap_EUR,CPTY_A,2,2016-08-05,35,0,-1053672.0000
Swap_EUR,CPTY_A,2,2016-08-05,35,1,-919139.8125
Swap_EUR,CPTY_A,2,2016-08-05,36,0,234953.6250
Swap_EUR,CPTY_A,2,2016-08-05,36,1,157382.9063
Swap_EUR,CPTY_A,2,2016-08-05,37,0,728858.5625
Swap_EUR,CPTY_A,2,2016-08-05,37,1,479075.4688
Swap_EUR,CPTY_A,2,2016-08-05,38,0,-611805.7500
Swap_EUR,CPTY_A,2,2016-08-05,38,1,-641579.7500
Swap_EUR,CPTY_A,2,2016-08-05,39,0,143729.8750
Swap_EUR,CPTY_A,2,2016-08-05,39,1,142637.8594
Swap_EUR,CPTY_A,2,2016-08-05,40,0,884761.0625
Swap_EUR,CPTY_A,2,2016-08-05,40,1,853663.9375
Swap_EUR,CPTY_A,2,2016-08-05,41,0,-528888.1875
Swap_EUR,CPTY_A,2,2016-08-05,41,1,-604359.3125
Swap_EUR,CPTY_A,2,2016-08-05,42,0,476682.1250
Swap_EUR,CPTY_A,2,2016-08-05,42,1,562809.9375
Swap_EUR,CPTY_A,2,2016-08-05,43,0,-162305.2656
Swap_EUR,CPTY_A,2,2016-08-05,43,1,-25116.7988
Swap_EUR,CPTY_A,2,2016-08-05,44,0,-512347.7500
Swap_EUR,CPTY_A,2,2016-08-05,44,1,-423704.5313
Swap_EUR,CPTY_A,2,2016-08-05,45,0,616913.3750
Swap_EUR,CPTY_A,2,2016-08-05,45,1,405276.7188
Swap_EUR,CPTY_A,2,2016-08-05,46,0,-238999.2813
Swap_EUR,CPTY_A,2,2016-08-05,46,1,-37598.5234
Swap_EUR,CPTY_A,2,2016-08-05,47,0,-299329.5000
Swap_EUR,CPTY_A,2,2016-08-05,47,1,-488450.9375
Swap_EUR,CPTY_A,2,2016-08-05,48,0,32465.7891
Swap_EUR,CPTY_A,2,2016-08-05,48,1,-167940.0938
Swap_EUR,CPTY_A,2,2016-08-05,49,0,-141969.8906
Swap_EUR,CPTY_A,2,2016-08-05,49,1,-87514.8203
Swap_EUR,CPTY_A,2,2016-08-05,50,0,-133645.9375
Swap_EUR,CPTY_A,2,2016-08-05,50,1,-170254.1719
Swap_EUR,CPTY_A,2,2016-08-05,51,0,-900067.3125
Swap_EUR,CPTY_A,2,2016-08-05,51,1,-1062397.7500
Swap_EUR,CPTY_A,2,2016-08-05,52,0,785484.0625
Swap_EUR,CPTY_A,2,2016-08-05,52,1,687474.4375
Swap_EUR,CPTY_A,2,2016-08-05,53,0,399677.6563
Swap_EUR,CPTY_A,2,2016-08-05,53,1,409128.9688
Swap_EUR,CPTY_A,2,2016-08-05,54,0,279673.0625
Swap_EUR,CPTY_A,2,2016-08-05,54,1,275179.7813
Swap_EUR,CPTY_A,2,2016-08-05,55,0,264500.7500
Swap_EUR,CPTY_A,2,2016-08-05,55,1,319762.0938
Swap_EUR,CPTY_A,2,2016-08-05,56,0,-488111.4375
Swap_EUR,CPTY_A,2,2016-08-05,56,1,-559286.6250
Swap_EUR,CPTY_A,2,2016-08-05,57,0,-366739.8750
Swap_EUR,CPTY_A,2,2016-08-05,57,1,-478564.3438
Swap_EUR,CPTY_A,2,2016-08-05,58,0,-306643.5625
Swap_EUR,CPTY_A,2,2016-08-05,58,1,-362472.1563
Swap_EUR,CPTY_A,2,2016-08-05,59,0,75244.8984
Swap_EUR,CPTY_A,2,2016-08-05,59,1,11837.4541
Swap_EUR,CPTY_A,2,2016-08-05,60,0,-577402.4375
Swap_EUR,CPTY_A,2,2016-08-05,60,1,-597402.0625
Swap_EUR,CPTY_A,2,2016-08-05,61,0,360450.8750
Swap_EUR,CPTY_A,2,2016-08-05,61,1,463655.9375
Swap_EUR,CPTY_A,2,2016-08-05,62,0,-319639.9063
Swap_EUR,CPTY_A,2,2016-08-05,62,1,-249331.8594
Swap_EUR,CPTY_A,2,2016-08-05,63,0,183889.3594
Swap_EUR,CPTY_A,2,2016-08-05,63,1,74100.0859
Swap_EUR,CPTY_A,2,2016-08-05,64,0,-966230.8750
Swap_EUR,CPTY_A,2,2016-08-05,64,1,-1090423.3750
Swap_EUR,CPTY_A,2,2016-08-05,65,0,438283.0625
Swap_EUR,CPTY_A,2,2016-08-05,65,1,404010.0000
Swap_EUR,CPTY_A,2,2016-08-05,66,0,-85754.6406
Swap_EUR,CPTY_A,2,2016-08-05,66,1,198560.0625
Swap_EUR,CPTY_A,2,2016-08-05,67,0,83644.4922
Swap_EUR,CPTY_A,2,2016-08-05,67,1,182521.4688
Swap_EUR,CPTY_A,2,2016-08-05,68,0,488603.6875
Swap_EUR,CPTY_A,2,2016-08-05,68,1,228814.2656
Swap_EUR,CPTY_A,2,2016-08-05,69,0,-848945.3750
Swap_EUR,CPTY_A,2,2016-08-05,69,1,-929319.5625
Swap_EUR,CPTY_A,2,2016-08-05,70,0,999864.2500
Swap_EUR,CPTY_A,2,2016-08-05,70,1,813338.9375
Swap_EUR,CPTY_A,2,2016-08-05,71,0,-400987.9688
Swap_EUR,CPTY_A,2,2016-08-05,71,1,-206760.1250
Swap_EUR,CPTY_A,2,2016-08-05,72,0,-328391.1875
Swap_EUR,CPTY_A,2,2016-08-05,72,1,-252534.7188
Swap_EUR,CPTY_A,2,2016-08-05,73,0,397460.5938
Swap_EUR,CPTY_A,2,2016-08-05,73,1,114123.0469
Swap_EUR,CPTY_A,2,2016-08-05,74,0,-529528.4375
Swap_EUR,CPTY_A,2,2016-08-05,74,1,-237571.5781
Swap_EUR,CPTY_A,2,2016-08-05,75,0,740632.3125
Swap_EUR,CPTY_A,2,2016-08-05,75,1,661092.0000
Swap_EUR,CPTY_A,2,2016-08-05,76,0,618022.5625
Swap_EUR,CPTY_A,2,2016-08-05,76,1,420322.2813
Swap_EUR,CPTY_A,2,2016-08-05,77,0,-202885.3438
Swap_EUR,CPTY_A,2,2016-08-05,77,1,-260996.0781
Swap_EUR,CPTY_A,2,2016-08-05,78,0,677201.0000
Swap_EUR,CPTY_A,2,2016-08-05,78,1,715299.5000
Swap_EUR,CPTY_A,2,2016-08-05,79,0,-1139949.6250
Swap_EUR,CPTY_A,2,2016-08-05,79,1,-1184979.1250
Swap_EUR,CPTY_A,2,2016-08-05,80,0,-291471.0313
Swap_EUR,CPTY_A,2,2016-08-05,80,1,-429554.5000
Swap_EUR,CPTY_A,2,2016-08-05,81,0,-334518.2188
Swap_EUR,CPTY_A,2,2016-08-05,81,1,-401772.8438
Swap_EUR,CPTY_A,2,2016-08-05,82,0,829165.4375
Swap_EUR,CPTY_A,2,2016-08-05,82,1,763255.3125
Swap_EUR,CPTY_A,2,2016-08-05,83,0,-262228.6875
Swap_EUR,CPTY_A,2,2016-08-05,83,1,-249390.1875
Swap_EUR,CPTY_A,2,2016-08-05,84,0,-92676.9063
Swap_EUR,CPTY_A,2,2016-08-05,84,1,-191677.6094
Swap_EUR,CPTY_A,2,2016-08-05,85,0,-484862.9688
Swap_EUR,CPTY_A,2,2016-08-05,85,1,-610616.1875
Swap_EUR,CPTY_A,2,2016-08-05,86,0,373591.5938
Swap_EUR,CPTY_A,2,2016-08-05,86,1,260921.9063
Swap_EUR,CPTY_A,2,2016-08-05,87,0,582407.5000
Swap_EUR,CPTY_A,2,2016-08-05,87,1,544629.5625
Swap_EUR,CPTY_A,2,2016-08-05,88,0,-180279.2813
Swap_EUR,CPTY_A,2,2016-08-05,88,1,-204367.6875
Swap_EUR,CPTY_A,2,2016-08-05,89,0,45046.0859
Swap_EUR,CPTY_A,2,2016-08-05,89,1,-50695.6406
Swap_EUR,CPTY_A,2,2016-08-05,90,0,-121973.0156
Swap_EUR,CPTY_A,2,2016-08-05,90,1,-70714.1094
Swap_EUR,CPTY_A,2,2016-08-05,91,0,935472.9375
Swap_EUR,CPTY_A,2,2016-08-05,91,1,990144.9375
Swap_EUR,CPTY_A,2,2016-08-05,92,0,-588336.3125
Swap_EUR,CPTY_A,2,2016-08-05,92,1,-660999.8125
Swap_EUR,CPTY_A,2,2016-08-05,93,0,423657.3438
Swap_EUR,CPTY_A,2,2016-08-05,93,1,390825.1563
Swap_EUR,CPTY_A,2,2016-08-05,94,0,-404093.0000
Swap_EUR,CPTY_A,2,2016-08-05,94,1,-281786.7188
Swap_EUR,CPTY_A,2,2016-08-05,95,0,78579.6328
Swap_EUR,CPTY_A,2,2016-08-05,95,1,88451.5938
Swap_EUR,CPTY_A,2,2016-08-05,96,0,125057.7969
Swap_EUR,CPTY_A,2,2016-08-05,96,1,184611.1094
Swap_EUR,CPTY_A,2,2016-08-05,97,0,529713.5625
Swap_EUR,CPTY_A,2,2016-08-05,97,1,385736.5938
Swap_EUR,CPTY_A,2,2016-08-05,98,0,-219107.1406
Swap_EUR,CPTY_A,2,2016-08-05,98,1,-116735.1953
Swap_EUR,CPTY_A,2,2016-08-05,99,0,-552532.6250
Swap_EUR,CPTY_A,2,2016-08-05,99,1,-672420.0000
Swap_EUR,CPTY_A,2,2016-08-05,100,0,-15341.5859
Swap_EUR,CPTY_A,2,2016-08-05,100,1,-102416.5313
Swap_EUR,CPTY_A,3,2016-11-07,1,0,-131118.1563
Swap_EUR,CPTY_A,3,2016-11-07,1,1,-134791.0156
