#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2019-02-05,3.000262,403983,500118,0,0,1808700,429084,478869,347651.61,358659.66
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2019-05-06,3.246837,436830,434707,0,0,1878561,466274,478869,356660.21,367788.72
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2019-08-05,3.496152,430471,437016,0,0,1934233,461792,478869,364157.28,375709.96
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2019-11-05,3.748207,383855,492537,0,0,1944031,413874,478869,367500.54,382647.04
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2020-02-05,4.000000,405498,516932,0,0,2072864,439427,478869,372028.17,388704.02
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2020-05-05,4.245902,447932,468446,0,0,1881204,487821,487821,378734.29,394444.36
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2020-08-05,4.497268,475553,484926,0,0,1990881,520528,520528,386659.60,401491.59
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2020-11-05,4.748634,423537,522002,0,0,2035058,465944,520528,390856.48,407792.73
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2021-02-05,5.000262,449911,546231,0,0,1844794,497471,520528,396221.62,413465.92
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2021-05-05,5.244098,505545,511153,0,0,2339502,561728,561728,403917.21,420359.70
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2021-08-05,5.496152,477074,494513,0,0,2049029,532782,561728,409826.98,426842.89
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2021-11-05,5.748207,423191,529684,0,0,1906200,475005,561728,412684.97,432757.51
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2022-02-07,6.005741,441942,536582,0,0,1996426,498622,561728,416370.07,438287.95
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2022-05-05,6.244098,495000,499076,0,0,2113455,561165,561728,421897.32,443000.04
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2022-08-05,6.496152,512117,515663,0,0,2236324,583514,583514,428168.14,448452.07
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2022-11-07,6.753687,452138,539116,0,0,2007924,517843,583514,431587.67,453602.31
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2023-02-06,7.003002,463829,552938,0,0,2365711,533899,583514,435230.08,458227.31
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2023-05-05,7.244098,476299,485938,0,0,2233594,550912,583514,439080.18,462397.07
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2023-08-07,7.501632,496078,505376,0,0,2125714,576764,583514,443806.94,466555.06
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2023-11-06,7.750947,444168,537200,0,0,1933674,519002,583514,446225.66,470317.14
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2024-02-05,8.000000,454721,546845,0,0,1863137,534000,583514,448958.20,473841.14
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2024-05-06,8.248634,457154,473731,0,0,2158831,539550,583514,451688.85,477146.95
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2024-08-05,8.497268,448548,469008,0,0,2014992,532049,583514,454040.23,480259.29
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2024-11-05,8.748634,384175,485699,0,0,1872599,458004,583514,454154.12,483226.01
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2025-02-05,9.000262,398520,503102,0,0,2216061,477516,583514,454807.27,486029.85
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2025-05-05,9.244098,432138,445842,0,0,1990615,520338,583514,456535.80,488601.23
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2025-08-05,9.496152,450204,458760,0,0,1898813,544842,583514,458879.70,491120.49
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2025-11-05,9.748207,379550,476667,0,0,1697050,461666,583514,458951.74,493509.46
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2026-02-05,10.000262,378227,479819,0,0,1708685,462391,583514,459038.42,495778.01
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2026-05-05,10.244098,400860,411110,0,0,1633957,492464,583514,459834.04,497866.35
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2026-08-05,10.496152,410865,417446,0,0,1702292,507317,583514,460974.29,499923.09
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2026-11-05,10.748207,369343,443343,0,0,1677103,458361,583514,460912.99,501883.37
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2027-02-05,11.000262,384915,451312,0,0,1906443,480109,583514,461352.84,503753.82
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2027-05-05,11.244098,409212,393241,0,0,1672166,512918,583514,462471.07,505483.47
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2027-08-05,11.496152,408791,396816,0,0,1721398,514990,583514,463622.57,507194.30
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2027-11-05,11.748207,340195,408362,0,0,1615543,430748,583514,462917.25,508831.72
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2028-02-07,12.005464,365502,435183,0,0,1776939,465190,583514,462965.95,510432.04
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2028-05-05,12.245902,380921,370791,0,0,1673687,487167,583514,463441.11,511866.94
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2028-08-07,12.502732,370626,360874,0,0,1659855,476457,583514,463708.49,513338.71
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2028-11-06,12.751366,298113,372321,0,0,1347541,385161,583514,462176.92,514707.03
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2029-02-05,13.000262,298735,372413,0,0,1218395,387901,583514,460754.87,516024.37
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2029-05-07,13.249577,314674,312021,0,0,1281693,410647,583514,459812.01,517294.31
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2029-08-06,13.498892,320681,316482,0,0,1295789,420587,583514,459087.56,518517.34
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2029-11-05,13.748207,275814,344022,0,0,1112753,363557,583514,457355.18,519696.01
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2030-02-05,14.000262,279412,348547,0,0,1127614,370167,583514,455785.49,520844.97
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2030-05-06,14.246837,281258,274424,0,0,1052088,374463,583514,454378.00,521929.60
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2030-08-05,14.496152,293320,286992,0,0,1109235,392481,583514,453313.46,522988.77
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2030-11-05,14.748207,231542,301752,0,0,857723,311390,583514,450887.91,524023.18
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2031-02-05,15.000262,235830,307489,0,0,946472,318765,583514,448667.80,525022.83
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2031-05-05,15.244098,252755,249594,0,0,888670,343319,583514,446982.71,525958.42
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2031-08-05,15.496152,255500,254509,0,0,1021374,348808,583514,445385.83,526894.60
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2031-11-05,15.748207,196126,267313,0,0,846092,269108,583514,442564.46,527800.81
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2032-02-05,16.000000,196386,267161,0,0,856435,270833,583514,439861.91,528677.57
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,2032-05-05,16.245902,212936,208686,0,0,793912,295113,583514,437670.96,529507.59
