#Key,Total,Count,Max,Min,Average
PARSTRESSCONVERSION|Run PARSTRESSCONVERSIONAnalytic,4270000,1,4270000,4270000,4270000.00
PARSTRESSCONVERSION|buildMarket(),0,1,0,0,0.00
