#Key,Total,Count,Max,Min,Average
CORRELATION|Run CORRELATIONAnalytic,460000,1,460000,460000,460000.00
CORRELATION|buildMarket(),0,1,0,0,0.00
CORRELATION|buildPortfolio(),130000,1,130000,130000,130000.00
