#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
no_shift,CC_SWAP_EUR_USD,2024-05-06,8.248634,2000392,25054710,0,0,12824719,2360936,2360936,709449.30,732603.91
no_shift,CC_SWAP_EUR_USD,2024-08-05,8.497268,1990879,24396552,0,0,11960671,2361498,2361498,757789.00,780266.10
no_shift,CC_SWAP_EUR_USD,2024-11-05,8.748634,2055035,24545460,0,0,12021695,2449962,2449962,806408.59,828239.88
no_shift,CC_SWAP_EUR_USD,2025-02-05,9.000262,2283281,24199746,0,0,15961935,2735878,2735878,860352.44,881573.37
no_shift,CC_SWAP_EUR_USD,2025-05-05,9.244098,2137915,24106814,0,0,14432174,2574268,2735878,905561.15,930485.18
no_shift,CC_SWAP_EUR_USD,2025-08-05,9.496152,2529581,23804424,0,0,15655999,3061326,3061326,962781.24,987043.72
no_shift,CC_SWAP_EUR_USD,2025-11-05,9.748207,2574576,23861476,0,0,20213662,3131585,3131585,1018858.98,1042494.12
no_shift,CC_SWAP_EUR_USD,2026-02-05,10.000262,0,0,0,0,0,0,3131585,993178.83,1095149.28
no_shift,CC_SWAP_EUR_USD,2026-05-05,10.244098,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2026-08-05,10.496152,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2026-11-05,10.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2027-02-05,11.000262,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2027-05-05,11.244098,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2027-08-05,11.496152,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2027-11-05,11.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2028-02-07,12.005464,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2028-05-05,12.245902,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2028-08-07,12.502732,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2028-11-06,12.751366,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2029-02-05,13.000262,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2029-05-07,13.249577,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2029-08-06,13.498892,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2029-11-05,13.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2030-02-05,14.000262,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2030-05-06,14.246837,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2030-08-05,14.496152,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2030-11-05,14.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2031-02-05,15.000262,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2031-05-05,15.244098,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2031-08-05,15.496152,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2031-11-05,15.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2032-02-05,16.000000,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2032-05-05,16.245902,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2032-08-05,16.497268,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2032-11-05,16.748634,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2033-02-07,17.005741,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2033-05-05,17.244098,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2033-08-05,17.496152,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2033-11-07,17.753687,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2034-02-06,18.003002,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2034-05-05,18.244098,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2034-08-07,18.501632,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2034-11-06,18.750947,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2035-02-05,19.000262,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2035-05-07,19.249577,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2035-08-06,19.498892,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2035-11-05,19.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2036-02-05,20.000000,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2036-05-05,20.245902,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2036-08-05,20.497268,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2036-11-05,20.748634,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2037-02-05,21.000262,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2037-05-05,21.244098,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2037-08-05,21.496152,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2037-11-05,21.748207,0,0,0,0,0,0,3131585,0.00,0.00
no_shift,CC_SWAP_EUR_USD,2038-02-05,22.000262,0,0,0,0,0,0,3131585,0.00,0.00
