#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
no_shift,Swap_USD,2032-02-05,16.000000,200837,155831,0,0,691997,276971,822209,609172.78,748652.67
no_shift,Swap_USD,2032-05-05,16.245902,219429,119108,0,0,713935,304112,822209,604555.31,749766.02
no_shift,Swap_USD,2032-08-05,16.497268,190809,120968,0,0,655908,265788,822209,599393.58,750869.82
no_shift,Swap_USD,2032-11-05,16.748634,170182,124595,0,0,614289,238258,822209,593973.60,751940.48
no_shift,Swap_USD,2033-02-07,17.005741,146489,124311,0,0,543300,206151,822209,588110.16,753002.86
no_shift,Swap_USD,2033-05-05,17.244098,163896,90159,0,0,583220,231753,822209,583184.42,753959.45
no_shift,Swap_USD,2033-08-05,17.496152,137136,93845,0,0,434070,194899,822209,577590.66,754942.67
no_shift,Swap_USD,2033-11-07,17.753687,112776,94059,0,0,367160,161108,822209,571549.18,755918.42
no_shift,Swap_USD,2034-02-06,18.003002,91913,96333,0,0,316198,131962,822209,565461.56,756836.44
no_shift,Swap_USD,2034-05-05,18.244098,111205,63343,0,0,321561,160436,822209,560109.14,757700.34
no_shift,Swap_USD,2034-08-07,18.501632,87133,65750,0,0,275224,126359,822209,554071.53,758598.26
no_shift,Swap_USD,2034-11-06,18.750947,64912,65863,0,0,208283,94606,822209,547962.42,759444.03
no_shift,Swap_USD,2035-02-05,19.000262,41899,69433,0,0,177638,61372,822209,541577.55,760267.61
no_shift,Swap_USD,2035-05-07,19.249577,56887,31594,0,0,185973,83744,822209,535647.82,761069.85
no_shift,Swap_USD,2035-08-06,19.498892,32642,31988,0,0,110666,48293,822209,529416.45,761851.58
no_shift,Swap_USD,2035-11-05,19.748207,11878,36684,0,0,47660,17662,822209,522955.71,762613.57
no_shift,Swap_USD,2036-02-05,20.000000,684,50623,0,0,0,1022,822209,516384.75,763363.84
no_shift,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,822209,0.00,0.00
no_shift,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,822209,0.00,0.00
