#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
no_shift,Swap_EUR,2035-05-07,19.249577,54008,52888,0,0,221045,79506,583514,396161.94,537934.67
no_shift,Swap_EUR,2035-08-06,19.498892,54327,53401,0,0,226854,80377,583514,392124.28,538517.45
no_shift,Swap_EUR,2035-11-05,19.748207,5552,73477,0,0,45278,8256,583514,387278.06,539085.52
no_shift,Swap_EUR,2036-02-05,20.000000,5552,73477,0,0,45273,8298,583514,382506.83,539644.86
no_shift,Swap_EUR,2036-05-05,20.245902,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2036-08-05,20.497268,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2036-11-05,20.748634,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2037-02-05,21.000262,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2037-05-05,21.244098,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2037-08-05,21.496152,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2037-11-05,21.748207,0,0,0,0,0,0,583514,0.00,0.00
no_shift,Swap_EUR,2038-02-05,22.000262,0,0,0,0,0,0,583514,0.00,0.00
